,user,service,value
192,2qDLEBNv,cortado,0.0
193,55reHHf,cortado,0.0
194,5pVcV5V,cortado,0.0
195,93xlxT,cortado,0.0
196,CCMAqXtVdM,cortado,0.7
197,CkfZksM2rBrL,cortado,0.7
198,CuAgSlJwl,cortado,0.13154362416107382
199,D6F0qp7s7,cortado,0.29696969696969694
200,F96Kv,cortado,0.0
201,FHZemZ,cortado,0.0
202,FmxgvxmU,cortado,0.6140350877192982
203,I3RXU,cortado,0.0
204,IQtg13hB,cortado,0.0
205,M8TX69h8,cortado,0.0
206,OCUnH,cortado,-0.0030000000000000027
207,OJwzAJ33l,cortado,0.0
208,P5BAwzTfB,cortado,0.0
209,TRFKSXv,cortado,0.0
210,Vhpk5shpkk,cortado,0.0
211,XIRWj,cortado,0.7
212,Yx3rQ,cortado,0.1485
213,anH4HDH,cortado,0.0
214,d4guBrpB,cortado,0.49411764705882355
215,fJlBu,cortado,0.1485
216,fa6SQ,cortado,0.0
217,gKUuuzg9,cortado,0.0
218,iia5SP5,cortado,0.0
219,jb1CjU1HF,cortado,0.0
220,larri45h,cortado,0.0
221,oS7WZT0,cortado,0.0
222,qpzNDzybrsi,cortado,0.0
223,sZfLY,cortado,0.0
224,uhDooz5uD,cortado,0.0
225,vRXyI,cortado,0.0
226,ws0cho3,cortado,0.0
227,ymETMF4M4,cortado,0.0
228,0a4Qn,cortado decaffeinated,0.1485
229,13zpiFiAzJ,cortado decaffeinated,0.0
230,2qDLEBNv,cortado decaffeinated,0.0
231,55reHHf,cortado decaffeinated,0.0
232,5pVcV5V,cortado decaffeinated,0.0
233,93xlxT,cortado decaffeinated,0.16610169491525423
234,CCMAqXtVdM,cortado decaffeinated,0.0
235,CkfZksM2rBrL,cortado decaffeinated,0.0
236,CuAgSlJwl,cortado decaffeinated,0.0
237,D6F0qp7s7,cortado decaffeinated,0.0
238,F96Kv,cortado decaffeinated,0.0
239,FHZemZ,cortado decaffeinated,0.0
240,FmxgvxmU,cortado decaffeinated,0.0
241,I3RXU,cortado decaffeinated,0.0
242,IQtg13hB,cortado decaffeinated,0.0
243,M8TX69h8,cortado decaffeinated,0.0
244,OCUnH,cortado decaffeinated,0.0
245,OJwzAJ33l,cortado decaffeinated,0.0
246,P5BAwzTfB,cortado decaffeinated,0.0
247,TRFKSXv,cortado decaffeinated,0.0
248,Vhpk5shpkk,cortado decaffeinated,0.0
249,XIRWj,cortado decaffeinated,0.0
250,Yx3rQ,cortado decaffeinated,-0.0030000000000000027
251,anH4HDH,cortado decaffeinated,0.0
252,d4guBrpB,cortado decaffeinated,0.20588235294117646
253,fJlBu,cortado decaffeinated,0.0
254,fa6SQ,cortado decaffeinated,0.0
255,gKUuuzg9,cortado decaffeinated,0.0
256,iia5SP5,cortado decaffeinated,0.0
257,jb1CjU1HF,cortado decaffeinated,0.0
258,larri45h,cortado decaffeinated,0.0
259,oS7WZT0,cortado decaffeinated,0.0
260,qpzNDzybrsi,cortado decaffeinated,0.0
261,sZfLY,cortado decaffeinated,0.0
262,uhDooz5uD,cortado decaffeinated,0.0
263,vRXyI,cortado decaffeinated,0.0
264,ws0cho3,cortado decaffeinated,0.0
265,ymETMF4M4,cortado decaffeinated,0.0
266,0a4Qn,decaffeinated,0.0
267,13zpiFiAzJ,decaffeinated,0.0
268,2qDLEBNv,decaffeinated,0.0
269,55reHHf,decaffeinated,0.0
270,5pVcV5V,decaffeinated,0.0
271,93xlxT,decaffeinated,0.0
272,CCMAqXtVdM,decaffeinated,0.0
273,CkfZksM2rBrL,decaffeinated,0.0
274,CuAgSlJwl,decaffeinated,0.0
275,D6F0qp7s7,decaffeinated,0.0
276,F96Kv,decaffeinated,0.0
277,FHZemZ,decaffeinated,0.0
278,FmxgvxmU,decaffeinated,0.003140350877192979
279,I3RXU,decaffeinated,0.0
280,IQtg13hB,decaffeinated,0.0
281,M8TX69h8,decaffeinated,0.0
282,OCUnH,decaffeinated,-0.0030000000000000027
283,OJwzAJ33l,decaffeinated,0.0
284,P5BAwzTfB,decaffeinated,0.0
285,TRFKSXv,decaffeinated,0.0
286,Vhpk5shpkk,decaffeinated,0.49583333333333335
287,XIRWj,decaffeinated,0.0
288,Yx3rQ,decaffeinated,0.0
289,anH4HDH,decaffeinated,0.0
290,d4guBrpB,decaffeinated,0.0
291,fJlBu,decaffeinated,0.0
292,fa6SQ,decaffeinated,-0.0030000000000000027
293,gKUuuzg9,decaffeinated,0.0
294,iia5SP5,decaffeinated,0.0
295,jb1CjU1HF,decaffeinated,0.0
296,larri45h,decaffeinated,0.0
297,oS7WZT0,decaffeinated,0.0
298,qpzNDzybrsi,decaffeinated,0.0
299,sZfLY,decaffeinated,0.0
300,uhDooz5uD,decaffeinated,0.0
301,vRXyI,decaffeinated,0.0
302,ws0cho3,decaffeinated,-0.0030000000000000027
303,ymETMF4M4,decaffeinated,0.03684210526315789
304,0a4Qn,expresso,0.0
305,13zpiFiAzJ,expresso,0.7
306,2qDLEBNv,expresso,0.0711864406779661
307,55reHHf,expresso,0.0
308,5pVcV5V,expresso,0.0
309,93xlxT,expresso,0.0
310,CCMAqXtVdM,expresso,0.0
311,CkfZksM2rBrL,expresso,0.0
312,CuAgSlJwl,expresso,0.004697986577181208
313,D6F0qp7s7,expresso,0.0
314,F96Kv,expresso,0.0
315,FHZemZ,expresso,0.0
316,FmxgvxmU,expresso,0.03684210526315789
317,I3RXU,expresso,0.0
318,IQtg13hB,expresso,0.7
319,M8TX69h8,expresso,0.0
320,OCUnH,expresso,0.825
321,OJwzAJ33l,expresso,0.06363636363636363
322,P5BAwzTfB,expresso,0.0
323,TRFKSXv,expresso,0.0
324,Vhpk5shpkk,expresso,0.14583333333333334
325,XIRWj,expresso,-0.0030000000000000027
326,Yx3rQ,expresso,0.0
327,anH4HDH,expresso,0.11666666666666665
328,d4guBrpB,expresso,0.0
329,fJlBu,expresso,0.0
330,fa6SQ,expresso,0.0
331,gKUuuzg9,expresso,0.0
332,iia5SP5,expresso,0.0
333,jb1CjU1HF,expresso,0.0
334,larri45h,expresso,0.0
335,oS7WZT0,expresso,0.0
336,qpzNDzybrsi,expresso,0.7
337,sZfLY,expresso,1.0
338,uhDooz5uD,expresso,0.07777777777777777
339,vRXyI,expresso,0.1485
340,ws0cho3,expresso,0.7
341,ymETMF4M4,expresso,0.0
342,0a4Qn,hazelnut_cappuccino,0.0
343,13zpiFiAzJ,hazelnut_cappuccino,0.0
344,2qDLEBNv,hazelnut_cappuccino,0.05932203389830508
345,55reHHf,hazelnut_cappuccino,0.0
346,5pVcV5V,hazelnut_cappuccino,0.48291139240506326
347,93xlxT,hazelnut_cappuccino,0.0
348,CCMAqXtVdM,hazelnut_cappuccino,0.0
349,CkfZksM2rBrL,hazelnut_cappuccino,0.0
350,CuAgSlJwl,hazelnut_cappuccino,0.0
351,D6F0qp7s7,hazelnut_cappuccino,0.0
352,F96Kv,hazelnut_cappuccino,0.1485
353,FHZemZ,hazelnut_cappuccino,0.0
354,FmxgvxmU,hazelnut_cappuccino,0.0
355,I3RXU,hazelnut_cappuccino,0.0
356,IQtg13hB,hazelnut_cappuccino,0.0
357,M8TX69h8,hazelnut_cappuccino,0.0
358,OCUnH,hazelnut_cappuccino,-0.0030000000000000027
359,OJwzAJ33l,hazelnut_cappuccino,0.0
360,P5BAwzTfB,hazelnut_cappuccino,0.45
361,TRFKSXv,hazelnut_cappuccino,0.0
362,Vhpk5shpkk,hazelnut_cappuccino,0.0
363,XIRWj,hazelnut_cappuccino,0.0
364,Yx3rQ,hazelnut_cappuccino,0.0
365,anH4HDH,hazelnut_cappuccino,0.0
366,d4guBrpB,hazelnut_cappuccino,0.0
367,fJlBu,hazelnut_cappuccino,0.0
368,fa6SQ,hazelnut_cappuccino,0.35
369,gKUuuzg9,hazelnut_cappuccino,0.0
370,iia5SP5,hazelnut_cappuccino,0.6066666666666667
371,jb1CjU1HF,hazelnut_cappuccino,0.049999999999999996
372,larri45h,hazelnut_cappuccino,0.0
373,oS7WZT0,hazelnut_cappuccino,0.0
374,qpzNDzybrsi,hazelnut_cappuccino,0.0
375,sZfLY,hazelnut_cappuccino,0.0
376,uhDooz5uD,hazelnut_cappuccino,0.0
377,vRXyI,hazelnut_cappuccino,0.0
378,ws0cho3,hazelnut_cappuccino,-0.0030000000000000027
379,ymETMF4M4,hazelnut_cappuccino,0.0
380,0a4Qn,light_coffee,0.0
381,13zpiFiAzJ,light_coffee,0.0
382,2qDLEBNv,light_coffee,0.0
383,55reHHf,light_coffee,0.0
384,5pVcV5V,light_coffee,0.0
385,93xlxT,light_coffee,0.0
386,CCMAqXtVdM,light_coffee,0.0
387,CkfZksM2rBrL,light_coffee,0.0
388,CuAgSlJwl,light_coffee,0.0
389,D6F0qp7s7,light_coffee,0.0
390,F96Kv,light_coffee,0.0
391,FHZemZ,light_coffee,0.0
392,FmxgvxmU,light_coffee,0.0
393,I3RXU,light_coffee,0.0
394,IQtg13hB,light_coffee,0.0
395,M8TX69h8,light_coffee,0.0
396,OCUnH,light_coffee,-0.0030000000000000027
397,OJwzAJ33l,light_coffee,0.0
398,P5BAwzTfB,light_coffee,0.0
399,TRFKSXv,light_coffee,0.0
400,Vhpk5shpkk,light_coffee,0.0
401,XIRWj,light_coffee,0.0
402,Yx3rQ,light_coffee,0.0
403,anH4HDH,light_coffee,0.0
404,d4guBrpB,light_coffee,0.0
405,fJlBu,light_coffee,0.0
406,fa6SQ,light_coffee,0.0
407,gKUuuzg9,light_coffee,0.004605263157894736
408,iia5SP5,light_coffee,0.0
409,jb1CjU1HF,light_coffee,0.0
410,larri45h,light_coffee,0.0
411,oS7WZT0,light_coffee,0.0
412,qpzNDzybrsi,light_coffee,0.0
413,sZfLY,light_coffee,0.0
414,uhDooz5uD,light_coffee,0.0
415,vRXyI,light_coffee,0.0
416,ws0cho3,light_coffee,0.0
417,ymETMF4M4,light_coffee,0.0
418,0a4Qn,long_coffee,-0.0030000000000000027
419,13zpiFiAzJ,long_coffee,0.0
420,2qDLEBNv,long_coffee,0.3796610169491525
421,55reHHf,long_coffee,0.0
422,5pVcV5V,long_coffee,0.0
423,93xlxT,long_coffee,0.0
424,CCMAqXtVdM,long_coffee,0.0
425,CkfZksM2rBrL,long_coffee,0.0
426,CuAgSlJwl,long_coffee,0.0
427,D6F0qp7s7,long_coffee,0.0
428,F96Kv,long_coffee,0.0
429,FHZemZ,long_coffee,0.0
430,FmxgvxmU,long_coffee,0.0
431,I3RXU,long_coffee,0.0
432,IQtg13hB,long_coffee,0.0
433,M8TX69h8,long_coffee,0.0
434,OCUnH,long_coffee,-0.0030000000000000027
435,OJwzAJ33l,long_coffee,0.6363636363636364
436,P5BAwzTfB,long_coffee,0.0
437,TRFKSXv,long_coffee,0.0
438,Vhpk5shpkk,long_coffee,0.0
439,XIRWj,long_coffee,0.0
440,Yx3rQ,long_coffee,0.35
441,anH4HDH,long_coffee,0.0
442,d4guBrpB,long_coffee,0.0
443,fJlBu,long_coffee,0.0
444,fa6SQ,long_coffee,0.0
445,gKUuuzg9,long_coffee,0.0
446,iia5SP5,long_coffee,0.0
447,jb1CjU1HF,long_coffee,0.0
448,larri45h,long_coffee,0.5444444444444444
449,oS7WZT0,long_coffee,0.0
450,qpzNDzybrsi,long_coffee,0.0
451,sZfLY,long_coffee,0.0
452,uhDooz5uD,long_coffee,0.0
453,vRXyI,long_coffee,0.8484999999999999
454,ws0cho3,long_coffee,0.0
455,ymETMF4M4,long_coffee,0.07368421052631578
456,0a4Qn,long_decaffeinated,0.0
457,13zpiFiAzJ,long_decaffeinated,0.0
458,2qDLEBNv,long_decaffeinated,0.0
459,55reHHf,long_decaffeinated,0.0
460,5pVcV5V,long_decaffeinated,0.0
461,93xlxT,long_decaffeinated,0.0
462,CCMAqXtVdM,long_decaffeinated,0.0
463,CkfZksM2rBrL,long_decaffeinated,0.0
464,CuAgSlJwl,long_decaffeinated,0.0
465,D6F0qp7s7,long_decaffeinated,0.0
466,F96Kv,long_decaffeinated,-0.0030000000000000027
467,FHZemZ,long_decaffeinated,0.0
468,FmxgvxmU,long_decaffeinated,0.0
469,I3RXU,long_decaffeinated,0.0
470,IQtg13hB,long_decaffeinated,0.0
471,M8TX69h8,long_decaffeinated,0.0
472,OCUnH,long_decaffeinated,0.0
473,OJwzAJ33l,long_decaffeinated,0.0
474,P5BAwzTfB,long_decaffeinated,0.0
475,TRFKSXv,long_decaffeinated,0.0
476,Vhpk5shpkk,long_decaffeinated,0.0
477,XIRWj,long_decaffeinated,0.0
478,Yx3rQ,long_decaffeinated,0.0
479,anH4HDH,long_decaffeinated,0.0
480,d4guBrpB,long_decaffeinated,0.0
481,fJlBu,long_decaffeinated,0.0
482,fa6SQ,long_decaffeinated,0.0
483,gKUuuzg9,long_decaffeinated,0.0
484,iia5SP5,long_decaffeinated,0.0
485,jb1CjU1HF,long_decaffeinated,0.0
486,larri45h,long_decaffeinated,0.0
487,oS7WZT0,long_decaffeinated,0.0
488,qpzNDzybrsi,long_decaffeinated,0.0
489,sZfLY,long_decaffeinated,0.0
490,uhDooz5uD,long_decaffeinated,0.0
491,vRXyI,long_decaffeinated,0.0
492,ws0cho3,long_decaffeinated,0.0
493,ymETMF4M4,long_decaffeinated,0.0
494,0a4Qn,milk_coffee,0.5249999999999999
495,13zpiFiAzJ,milk_coffee,0.0
496,2qDLEBNv,milk_coffee,0.08305084745762711
497,55reHHf,milk_coffee,0.7
498,5pVcV5V,milk_coffee,0.008860759493670885
499,93xlxT,milk_coffee,0.0
500,CCMAqXtVdM,milk_coffee,0.0
501,CkfZksM2rBrL,milk_coffee,0.0
502,CuAgSlJwl,milk_coffee,0.5637583892617449
503,D6F0qp7s7,milk_coffee,0.403030303030303
504,F96Kv,milk_coffee,1.0
505,FHZemZ,milk_coffee,0.0
506,FmxgvxmU,milk_coffee,0.030701754385964907
507,I3RXU,milk_coffee,0.7
508,IQtg13hB,milk_coffee,0.0
509,M8TX69h8,milk_coffee,0.674074074074074
510,OCUnH,milk_coffee,0.175
511,OJwzAJ33l,milk_coffee,0.0
512,P5BAwzTfB,milk_coffee,0.0
513,TRFKSXv,milk_coffee,0.0
514,Vhpk5shpkk,milk_coffee,0.0
515,XIRWj,milk_coffee,-0.0030000000000000027
516,Yx3rQ,milk_coffee,0.0
517,anH4HDH,milk_coffee,0.0
518,d4guBrpB,milk_coffee,0.0
519,fJlBu,milk_coffee,0.0
520,fa6SQ,milk_coffee,0.3818333333333333
521,gKUuuzg9,milk_coffee,0.5664473684210526
522,iia5SP5,milk_coffee,0.0
523,jb1CjU1HF,milk_coffee,0.475
524,larri45h,milk_coffee,0.15555555555555553
525,oS7WZT0,milk_coffee,0.7
526,qpzNDzybrsi,milk_coffee,0.0
527,sZfLY,milk_coffee,0.0
528,uhDooz5uD,milk_coffee,0.6222222222222221
529,vRXyI,milk_coffee,-0.0030000000000000027
530,ws0cho3,milk_coffee,0.3
531,ymETMF4M4,milk_coffee,0.0
532,0a4Qn,milk_coffee kafeinagabe,0.0
533,13zpiFiAzJ,milk_coffee kafeinagabe,0.0
534,2qDLEBNv,milk_coffee kafeinagabe,0.0
535,55reHHf,milk_coffee kafeinagabe,0.0
536,5pVcV5V,milk_coffee kafeinagabe,0.0
537,93xlxT,milk_coffee kafeinagabe,0.0
538,CCMAqXtVdM,milk_coffee kafeinagabe,0.0
539,CkfZksM2rBrL,milk_coffee kafeinagabe,0.0
540,CuAgSlJwl,milk_coffee kafeinagabe,0.0
541,D6F0qp7s7,milk_coffee kafeinagabe,0.0
542,F96Kv,milk_coffee kafeinagabe,0.0
543,FHZemZ,milk_coffee kafeinagabe,0.0
544,FmxgvxmU,milk_coffee kafeinagabe,0.0
545,I3RXU,milk_coffee kafeinagabe,0.0
546,IQtg13hB,milk_coffee kafeinagabe,0.0
547,M8TX69h8,milk_coffee kafeinagabe,0.0
548,OCUnH,milk_coffee kafeinagabe,0.0
549,OJwzAJ33l,milk_coffee kafeinagabe,0.0
550,P5BAwzTfB,milk_coffee kafeinagabe,0.0
551,TRFKSXv,milk_coffee kafeinagabe,0.0
552,Vhpk5shpkk,milk_coffee kafeinagabe,0.029166666666666664
553,XIRWj,milk_coffee kafeinagabe,0.0
554,Yx3rQ,milk_coffee kafeinagabe,0.0
555,anH4HDH,milk_coffee kafeinagabe,0.0
556,d4guBrpB,milk_coffee kafeinagabe,0.0
557,fJlBu,milk_coffee kafeinagabe,0.0
558,fa6SQ,milk_coffee kafeinagabe,0.0
559,gKUuuzg9,milk_coffee kafeinagabe,0.0
560,iia5SP5,milk_coffee kafeinagabe,0.0
561,jb1CjU1HF,milk_coffee kafeinagabe,0.0
562,larri45h,milk_coffee kafeinagabe,0.0
563,oS7WZT0,milk_coffee kafeinagabe,0.0
564,qpzNDzybrsi,milk_coffee kafeinagabe,0.0
565,sZfLY,milk_coffee kafeinagabe,0.0
566,uhDooz5uD,milk_coffee kafeinagabe,0.0
567,vRXyI,milk_coffee kafeinagabe,0.0
568,ws0cho3,milk_coffee kafeinagabe,0.0
569,ymETMF4M4,milk_coffee kafeinagabe,0.0
570,0a4Qn,txokolate white,-0.0030000000000000027
571,13zpiFiAzJ,txokolate white,0.0
572,2qDLEBNv,txokolate white,0.0
573,55reHHf,txokolate white,0.0
574,5pVcV5V,txokolate white,0.0
575,93xlxT,txokolate white,0.0
576,CCMAqXtVdM,txokolate white,0.0
577,CkfZksM2rBrL,txokolate white,0.0
578,CuAgSlJwl,txokolate white,0.0
579,D6F0qp7s7,txokolate white,0.0
580,F96Kv,txokolate white,0.0
581,FHZemZ,txokolate white,0.0
582,FmxgvxmU,txokolate white,0.0
583,I3RXU,txokolate white,0.0
584,IQtg13hB,txokolate white,0.0
585,M8TX69h8,txokolate white,0.0
586,OCUnH,txokolate white,0.0
587,OJwzAJ33l,txokolate white,0.0
588,P5BAwzTfB,txokolate white,0.049999999999999996
589,TRFKSXv,txokolate white,0.0
590,Vhpk5shpkk,txokolate white,0.0
591,XIRWj,txokolate white,-0.0030000000000000027
592,Yx3rQ,txokolate white,0.0
593,anH4HDH,txokolate white,0.0
594,d4guBrpB,txokolate white,0.0
595,fJlBu,txokolate white,-0.0030000000000000027
596,fa6SQ,txokolate white,0.0
597,gKUuuzg9,txokolate white,0.0
598,iia5SP5,txokolate white,0.0
599,jb1CjU1HF,txokolate white,0.0
600,larri45h,txokolate white,0.0
601,oS7WZT0,txokolate white,0.0
602,qpzNDzybrsi,txokolate white,0.0
603,sZfLY,txokolate white,0.0
604,uhDooz5uD,txokolate white,0.0
605,vRXyI,txokolate white,0.0
606,ws0cho3,txokolate white,0.0
607,ymETMF4M4,txokolate white,0.0
