,user,service,value
155,sZfLY,chocolate,0.0
156,uhDooz5uD,chocolate,0.0
157,vRXyI,chocolate,0.0
158,ws0cho3,chocolate,0.0
159,ymETMF4M4,chocolate,0.0
160,0WFqeFiPx3K,chocolate_milk,0.0
161,0a4Qn,chocolate_milk,0.0
162,13zpiFiAzJ,chocolate_milk,0.0
163,2qDLEBNv,chocolate_milk,0.0
164,55reHHf,chocolate_milk,0.0
165,5pVcV5V,chocolate_milk,0.0
166,93xlxT,chocolate_milk,0.0
167,CCMAqXtVdM,chocolate_milk,0.0
168,CkfZksM2rBrL,chocolate_milk,0.0
169,CuAgSlJwl,chocolate_milk,0.0
170,D6F0qp7s7,chocolate_milk,0.00979020979020979
171,F96Kv,chocolate_milk,0.0
172,FHZemZ,chocolate_milk,0.0
173,FmxgvxmU,chocolate_milk,0.0
174,I3RXU,chocolate_milk,0.0
175,IQtg13hB,chocolate_milk,0.0
176,M8TX69h8,chocolate_milk,0.0
177,OCUnH,chocolate_milk,0.13999999999999999
178,OJwzAJ33l,chocolate_milk,0.0
179,P5BAwzTfB,chocolate_milk,0.0
180,TRFKSXv,chocolate_milk,0.0
181,Vhpk5shpkk,chocolate_milk,0.0
182,XIRWj,chocolate_milk,0.0
183,Yx3rQ,chocolate_milk,0.0
184,anH4HDH,chocolate_milk,0.0
185,d4guBrpB,chocolate_milk,0.0
186,fJlBu,chocolate_milk,0.0
187,fa6SQ,chocolate_milk,0.0
188,gKUuuzg9,chocolate_milk,0.0
189,ieuWQ,chocolate_milk,0.0
190,iia5SP5,chocolate_milk,0.0875
191,jb1CjU1HF,chocolate_milk,0.0
192,larri45h,chocolate_milk,0.0
193,oS7WZT0,chocolate_milk,0.0
194,qpzNDzybrsi,chocolate_milk,0.0
195,sZfLY,chocolate_milk,0.0
196,uhDooz5uD,chocolate_milk,0.0
197,vRXyI,chocolate_milk,0.0
198,ws0cho3,chocolate_milk,0.0
199,ymETMF4M4,chocolate_milk,0.0
200,0WFqeFiPx3K,cortado,0.0
201,0a4Qn,cortado,0.1485
202,13zpiFiAzJ,cortado,0.0
203,2qDLEBNv,cortado,0.0
204,55reHHf,cortado,0.0
205,5pVcV5V,cortado,0.0
206,93xlxT,cortado,0.0
207,CCMAqXtVdM,cortado,0.7
208,CkfZksM2rBrL,cortado,0.7
209,CuAgSlJwl,cortado,0.1240506329113924
210,D6F0qp7s7,cortado,0.4993006993006993
211,F96Kv,cortado,0.0
212,FHZemZ,cortado,0.0
213,FmxgvxmU,cortado,0.6124999999999999
214,I3RXU,cortado,0.0
215,IQtg13hB,cortado,0.0
216,M8TX69h8,cortado,0.0
217,OCUnH,cortado,-0.003
218,OJwzAJ33l,cortado,0.0
219,P5BAwzTfB,cortado,0.0
220,TRFKSXv,cortado,0.0
221,Vhpk5shpkk,cortado,0.0
222,XIRWj,cortado,0.7
223,Yx3rQ,cortado,0.1485
224,anH4HDH,cortado,0.0
225,d4guBrpB,cortado,0.47857142857142854
226,fJlBu,cortado,0.1485
227,fa6SQ,cortado,0.0
228,gKUuuzg9,cortado,0.0
229,ieuWQ,cortado,-0.003
230,iia5SP5,cortado,0.0
231,jb1CjU1HF,cortado,0.0
232,larri45h,cortado,0.0
233,oS7WZT0,cortado,0.0
234,qpzNDzybrsi,cortado,0.0
235,sZfLY,cortado,0.0
236,uhDooz5uD,cortado,0.0
237,vRXyI,cortado,0.0
238,ws0cho3,cortado,0.1485
239,ymETMF4M4,cortado,0.0
240,0WFqeFiPx3K,cortado decaffeinated,0.0
241,0a4Qn,cortado decaffeinated,0.1485
242,13zpiFiAzJ,cortado decaffeinated,0.0
243,2qDLEBNv,cortado decaffeinated,0.0
244,55reHHf,cortado decaffeinated,0.0
245,5pVcV5V,cortado decaffeinated,0.0
246,93xlxT,cortado decaffeinated,0.16016949152542373
247,CCMAqXtVdM,cortado decaffeinated,0.0
248,CkfZksM2rBrL,cortado decaffeinated,0.0
249,CuAgSlJwl,cortado decaffeinated,0.0
250,D6F0qp7s7,cortado decaffeinated,0.0
251,F96Kv,cortado decaffeinated,0.0
252,FHZemZ,cortado decaffeinated,0.0
253,FmxgvxmU,cortado decaffeinated,0.004605263157894736
254,I3RXU,cortado decaffeinated,0.0
255,IQtg13hB,cortado decaffeinated,0.0
256,M8TX69h8,cortado decaffeinated,0.0
257,OCUnH,cortado decaffeinated,0.0
258,OJwzAJ33l,cortado decaffeinated,0.0
259,P5BAwzTfB,cortado decaffeinated,0.0
260,TRFKSXv,cortado decaffeinated,0.0
261,Vhpk5shpkk,cortado decaffeinated,0.0
262,XIRWj,cortado decaffeinated,0.0
263,Yx3rQ,cortado decaffeinated,-0.003
264,anH4HDH,cortado decaffeinated,0.0
265,d4guBrpB,cortado decaffeinated,0.19999999999999998
266,fJlBu,cortado decaffeinated,0.0
267,fa6SQ,cortado decaffeinated,0.0
268,gKUuuzg9,cortado decaffeinated,0.0
269,ieuWQ,cortado decaffeinated,0.0
270,iia5SP5,cortado decaffeinated,0.0
271,jb1CjU1HF,cortado decaffeinated,0.0
272,larri45h,cortado decaffeinated,0.0
273,oS7WZT0,cortado decaffeinated,0.0
274,qpzNDzybrsi,cortado decaffeinated,0.0
275,sZfLY,cortado decaffeinated,0.0
276,uhDooz5uD,cortado decaffeinated,0.0
277,vRXyI,cortado decaffeinated,0.0
278,ws0cho3,cortado decaffeinated,0.0
279,ymETMF4M4,cortado decaffeinated,0.0
280,0WFqeFiPx3K,decaffeinated,0.0
281,0a4Qn,decaffeinated,0.0
282,13zpiFiAzJ,decaffeinated,0.0
283,2qDLEBNv,decaffeinated,0.0
284,55reHHf,decaffeinated,0.0
285,5pVcV5V,decaffeinated,0.0
286,93xlxT,decaffeinated,0.0
287,CCMAqXtVdM,decaffeinated,0.0
288,CkfZksM2rBrL,decaffeinated,0.0
289,CuAgSlJwl,decaffeinated,0.0
290,D6F0qp7s7,decaffeinated,0.0
291,F96Kv,decaffeinated,0.0
292,FHZemZ,decaffeinated,0.0
293,FmxgvxmU,decaffeinated,0.0016052631578947364
294,I3RXU,decaffeinated,0.0
295,IQtg13hB,decaffeinated,0.0
296,M8TX69h8,decaffeinated,0.0
297,OCUnH,decaffeinated,-0.003
298,OJwzAJ33l,decaffeinated,0.0
299,P5BAwzTfB,decaffeinated,0.0
300,TRFKSXv,decaffeinated,0.0
301,Vhpk5shpkk,decaffeinated,0.44799999999999995
302,XIRWj,decaffeinated,0.0
303,Yx3rQ,decaffeinated,-0.003
304,anH4HDH,decaffeinated,0.0
305,d4guBrpB,decaffeinated,0.0
306,fJlBu,decaffeinated,0.0
307,fa6SQ,decaffeinated,-0.003
308,gKUuuzg9,decaffeinated,0.0
309,ieuWQ,decaffeinated,0.1485
310,iia5SP5,decaffeinated,0.0
311,jb1CjU1HF,decaffeinated,0.0
312,larri45h,decaffeinated,0.0
313,oS7WZT0,decaffeinated,0.0
314,qpzNDzybrsi,decaffeinated,0.0
315,sZfLY,decaffeinated,0.0
316,uhDooz5uD,decaffeinated,0.0
317,vRXyI,decaffeinated,0.0
318,ws0cho3,decaffeinated,-0.003
319,ymETMF4M4,decaffeinated,0.018421052631578946
320,0WFqeFiPx3K,expresso,0.0
321,0a4Qn,expresso,-0.003
322,13zpiFiAzJ,expresso,0.7
323,2qDLEBNv,expresso,0.06562499999999999
324,55reHHf,expresso,0.0
325,5pVcV5V,expresso,0.0
326,93xlxT,expresso,0.005932203389830508
327,CCMAqXtVdM,expresso,0.0
328,CkfZksM2rBrL,expresso,0.0
329,CuAgSlJwl,expresso,0.0014303797468354423
330,D6F0qp7s7,expresso,0.0
331,F96Kv,expresso,0.0
332,FHZemZ,expresso,0.0
333,FmxgvxmU,expresso,0.03684210526315789
334,I3RXU,expresso,0.0
335,IQtg13hB,expresso,0.7
336,M8TX69h8,expresso,0.0
337,OCUnH,expresso,0.72
338,OJwzAJ33l,expresso,0.13999999999999999
339,P5BAwzTfB,expresso,0.0
340,TRFKSXv,expresso,0.175
341,Vhpk5shpkk,expresso,0.126
342,XIRWj,expresso,-0.003
343,Yx3rQ,expresso,0.0
344,anH4HDH,expresso,0.175
345,d4guBrpB,expresso,0.014285714285714284
346,fJlBu,expresso,0.0
347,fa6SQ,expresso,0.0
348,gKUuuzg9,expresso,0.0
349,ieuWQ,expresso,0.0
350,iia5SP5,expresso,0.0
351,jb1CjU1HF,expresso,0.0
352,larri45h,expresso,0.0
353,oS7WZT0,expresso,0.0
354,qpzNDzybrsi,expresso,0.7
355,sZfLY,expresso,1.0
356,uhDooz5uD,expresso,0.03888888888888888
357,vRXyI,expresso,0.1485
358,ws0cho3,expresso,0.4666666666666666
359,ymETMF4M4,expresso,0.0
360,0WFqeFiPx3K,hazelnut_cappuccino,0.0
361,0a4Qn,hazelnut_cappuccino,0.0
362,13zpiFiAzJ,hazelnut_cappuccino,0.0
363,2qDLEBNv,hazelnut_cappuccino,0.06562499999999999
364,55reHHf,hazelnut_cappuccino,0.0
365,5pVcV5V,hazelnut_cappuccino,0.4706896551724138
366,93xlxT,hazelnut_cappuccino,0.011864406779661016
367,CCMAqXtVdM,hazelnut_cappuccino,0.0
368,CkfZksM2rBrL,hazelnut_cappuccino,0.0
369,CuAgSlJwl,hazelnut_cappuccino,0.0
370,D6F0qp7s7,hazelnut_cappuccino,0.0
371,F96Kv,hazelnut_cappuccino,0.1485
372,FHZemZ,hazelnut_cappuccino,0.0
373,FmxgvxmU,hazelnut_cappuccino,0.0
374,I3RXU,hazelnut_cappuccino,0.0
375,IQtg13hB,hazelnut_cappuccino,0.0
376,M8TX69h8,hazelnut_cappuccino,0.0
377,OCUnH,hazelnut_cappuccino,-0.003
378,OJwzAJ33l,hazelnut_cappuccino,0.0
379,P5BAwzTfB,hazelnut_cappuccino,0.49411764705882355
380,TRFKSXv,hazelnut_cappuccino,0.0
381,Vhpk5shpkk,hazelnut_cappuccino,0.013999999999999999
382,XIRWj,hazelnut_cappuccino,0.0
383,Yx3rQ,hazelnut_cappuccino,0.1485
384,anH4HDH,hazelnut_cappuccino,0.0
385,d4guBrpB,hazelnut_cappuccino,0.0
386,fJlBu,hazelnut_cappuccino,0.0
387,fa6SQ,hazelnut_cappuccino,0.35
388,gKUuuzg9,hazelnut_cappuccino,0.0
389,ieuWQ,hazelnut_cappuccino,0.0
390,iia5SP5,hazelnut_cappuccino,0.6124999999999999
391,jb1CjU1HF,hazelnut_cappuccino,0.03888888888888888
392,larri45h,hazelnut_cappuccino,0.0
393,oS7WZT0,hazelnut_cappuccino,0.0
394,qpzNDzybrsi,hazelnut_cappuccino,0.0
395,sZfLY,hazelnut_cappuccino,0.0
396,uhDooz5uD,hazelnut_cappuccino,0.0
397,vRXyI,hazelnut_cappuccino,0.0
398,ws0cho3,hazelnut_cappuccino,0.3818333333333333
399,ymETMF4M4,hazelnut_cappuccino,0.0
400,0WFqeFiPx3K,light_coffee,0.0
401,0a4Qn,light_coffee,0.0
402,13zpiFiAzJ,light_coffee,0.0
403,2qDLEBNv,light_coffee,0.0
404,55reHHf,light_coffee,0.0
405,5pVcV5V,light_coffee,0.0
406,93xlxT,light_coffee,0.0
407,CCMAqXtVdM,light_coffee,0.0
408,CkfZksM2rBrL,light_coffee,0.0
409,CuAgSlJwl,light_coffee,0.0
410,D6F0qp7s7,light_coffee,0.0
411,F96Kv,light_coffee,0.0
412,FHZemZ,light_coffee,0.0
413,FmxgvxmU,light_coffee,0.004605263157894736
414,I3RXU,light_coffee,0.0
415,IQtg13hB,light_coffee,0.0
416,M8TX69h8,light_coffee,0.0
417,OCUnH,light_coffee,-0.003
418,OJwzAJ33l,light_coffee,0.0
419,P5BAwzTfB,light_coffee,0.0
420,TRFKSXv,light_coffee,0.0
421,Vhpk5shpkk,light_coffee,0.0
422,XIRWj,light_coffee,0.0
423,Yx3rQ,light_coffee,0.0
424,anH4HDH,light_coffee,0.0
425,d4guBrpB,light_coffee,0.0
426,fJlBu,light_coffee,0.0
427,fa6SQ,light_coffee,0.0
428,gKUuuzg9,light_coffee,0.004487179487179487
429,ieuWQ,light_coffee,-0.003
430,iia5SP5,light_coffee,0.0
431,jb1CjU1HF,light_coffee,0.0
432,larri45h,light_coffee,0.0
433,oS7WZT0,light_coffee,0.0
434,qpzNDzybrsi,light_coffee,0.0
435,sZfLY,light_coffee,0.0
436,uhDooz5uD,light_coffee,0.0
437,vRXyI,light_coffee,0.0
438,ws0cho3,light_coffee,0.0
439,ymETMF4M4,light_coffee,0.0
440,0WFqeFiPx3K,long_coffee,0.0
441,0a4Qn,long_coffee,-0.003
442,13zpiFiAzJ,long_coffee,0.0
443,2qDLEBNv,long_coffee,0.37187499999999996
444,55reHHf,long_coffee,0.0
445,5pVcV5V,long_coffee,0.0
446,93xlxT,long_coffee,0.0
447,CCMAqXtVdM,long_coffee,0.0
448,CkfZksM2rBrL,long_coffee,0.0
449,CuAgSlJwl,long_coffee,0.0
450,D6F0qp7s7,long_coffee,0.0
451,F96Kv,long_coffee,0.0
452,FHZemZ,long_coffee,0.0
453,FmxgvxmU,long_coffee,0.0
454,I3RXU,long_coffee,0.0
455,IQtg13hB,long_coffee,0.0
456,M8TX69h8,long_coffee,0.0
457,OCUnH,long_coffee,-0.003
458,OJwzAJ33l,long_coffee,0.4666666666666666
459,P5BAwzTfB,long_coffee,0.0
460,TRFKSXv,long_coffee,0.0
461,Vhpk5shpkk,long_coffee,0.0
462,XIRWj,long_coffee,0.0
463,Yx3rQ,long_coffee,0.7666666666666666
464,anH4HDH,long_coffee,0.0
465,d4guBrpB,long_coffee,0.0
466,fJlBu,long_coffee,0.0
467,fa6SQ,long_coffee,0.0
468,gKUuuzg9,long_coffee,0.0
469,ieuWQ,long_coffee,0.0
470,iia5SP5,long_coffee,0.0
471,jb1CjU1HF,long_coffee,0.0
472,larri45h,long_coffee,0.5727272727272728
473,oS7WZT0,long_coffee,0.0
474,qpzNDzybrsi,long_coffee,0.0
475,sZfLY,long_coffee,0.0
476,uhDooz5uD,long_coffee,0.0
477,vRXyI,long_coffee,0.8484999999999999
478,ws0cho3,long_coffee,0.0
479,ymETMF4M4,long_coffee,0.14736842105263157
480,0WFqeFiPx3K,long_decaffeinated,0.0
481,0a4Qn,long_decaffeinated,-0.003
482,13zpiFiAzJ,long_decaffeinated,0.0
483,2qDLEBNv,long_decaffeinated,0.0
484,55reHHf,long_decaffeinated,0.0
485,5pVcV5V,long_decaffeinated,0.0
486,93xlxT,long_decaffeinated,0.0
487,CCMAqXtVdM,long_decaffeinated,0.0
488,CkfZksM2rBrL,long_decaffeinated,0.0
489,CuAgSlJwl,long_decaffeinated,0.0
490,D6F0qp7s7,long_decaffeinated,0.0
491,F96Kv,long_decaffeinated,-0.003
492,FHZemZ,long_decaffeinated,0.0
493,FmxgvxmU,long_decaffeinated,0.0
494,I3RXU,long_decaffeinated,0.0
495,IQtg13hB,long_decaffeinated,0.0
496,M8TX69h8,long_decaffeinated,0.0
497,OCUnH,long_decaffeinated,-0.003
498,OJwzAJ33l,long_decaffeinated,0.0
499,P5BAwzTfB,long_decaffeinated,0.0
500,TRFKSXv,long_decaffeinated,0.0
501,Vhpk5shpkk,long_decaffeinated,0.0
502,XIRWj,long_decaffeinated,0.0
503,Yx3rQ,long_decaffeinated,0.0
504,anH4HDH,long_decaffeinated,0.0
505,d4guBrpB,long_decaffeinated,0.0
506,fJlBu,long_decaffeinated,0.0
507,fa6SQ,long_decaffeinated,0.0
508,gKUuuzg9,long_decaffeinated,0.0
509,ieuWQ,long_decaffeinated,0.0
510,iia5SP5,long_decaffeinated,0.0
511,jb1CjU1HF,long_decaffeinated,0.0
512,larri45h,long_decaffeinated,0.0
513,oS7WZT0,long_decaffeinated,0.0
514,qpzNDzybrsi,long_decaffeinated,0.0
515,sZfLY,long_decaffeinated,0.0
516,uhDooz5uD,long_decaffeinated,0.0
517,vRXyI,long_decaffeinated,0.0
518,ws0cho3,long_decaffeinated,0.0
519,ymETMF4M4,long_decaffeinated,0.07368421052631578
520,0WFqeFiPx3K,milk_coffee,0.0
521,0a4Qn,milk_coffee,0.42
522,13zpiFiAzJ,milk_coffee,0.0
523,2qDLEBNv,milk_coffee,0.0875
524,55reHHf,milk_coffee,0.7
525,5pVcV5V,milk_coffee,0.008045977011494253
526,93xlxT,milk_coffee,0.0
527,CCMAqXtVdM,milk_coffee,0.0
528,CkfZksM2rBrL,milk_coffee,0.0
529,CuAgSlJwl,milk_coffee,0.5715189873417721
530,D6F0qp7s7,milk_coffee,0.1909090909090909
531,F96Kv,milk_coffee,1.0
532,FHZemZ,milk_coffee,0.09999999999999999
533,FmxgvxmU,milk_coffee,0.023026315789473683
534,I3RXU,milk_coffee,1.0
535,IQtg13hB,milk_coffee,0.0
536,M8TX69h8,milk_coffee,0.6758620689655173
537,OCUnH,milk_coffee,0.13699999999999998
538,OJwzAJ33l,milk_coffee,0.0
539,P5BAwzTfB,milk_coffee,0.0
540,TRFKSXv,milk_coffee,0.0
541,Vhpk5shpkk,milk_coffee,0.0
542,XIRWj,milk_coffee,-0.003
543,Yx3rQ,milk_coffee,0.0
544,anH4HDH,milk_coffee,0.0
545,d4guBrpB,milk_coffee,0.0
546,fJlBu,milk_coffee,0.35
547,fa6SQ,milk_coffee,0.3818333333333333
548,gKUuuzg9,milk_coffee,0.5653846153846154
549,ieuWQ,milk_coffee,0.0
550,iia5SP5,milk_coffee,0.0
551,jb1CjU1HF,milk_coffee,0.4277777777777778
552,larri45h,milk_coffee,0.12727272727272726
553,oS7WZT0,milk_coffee,0.7
554,qpzNDzybrsi,milk_coffee,0.0
555,sZfLY,milk_coffee,0.0
556,uhDooz5uD,milk_coffee,0.6611111111111111
557,vRXyI,milk_coffee,-0.003
558,ws0cho3,milk_coffee,0.1485
559,ymETMF4M4,milk_coffee,0.0
560,0WFqeFiPx3K,milk_coffee kafeinagabe,0.0
561,0a4Qn,milk_coffee kafeinagabe,0.1485
562,13zpiFiAzJ,milk_coffee kafeinagabe,0.0
563,2qDLEBNv,milk_coffee kafeinagabe,0.0
564,55reHHf,milk_coffee kafeinagabe,0.0
565,5pVcV5V,milk_coffee kafeinagabe,0.0
566,93xlxT,milk_coffee kafeinagabe,0.0
567,CCMAqXtVdM,milk_coffee kafeinagabe,0.0
568,CkfZksM2rBrL,milk_coffee kafeinagabe,0.0
569,CuAgSlJwl,milk_coffee kafeinagabe,0.1485
570,D6F0qp7s7,milk_coffee kafeinagabe,0.0
571,F96Kv,milk_coffee kafeinagabe,0.0
572,FHZemZ,milk_coffee kafeinagabe,0.0
573,FmxgvxmU,milk_coffee kafeinagabe,0.0
574,I3RXU,milk_coffee kafeinagabe,0.0
575,IQtg13hB,milk_coffee kafeinagabe,0.0
576,M8TX69h8,milk_coffee kafeinagabe,0.0
577,OCUnH,milk_coffee kafeinagabe,0.0
578,OJwzAJ33l,milk_coffee kafeinagabe,0.0
579,P5BAwzTfB,milk_coffee kafeinagabe,0.0
580,TRFKSXv,milk_coffee kafeinagabe,0.0
581,Vhpk5shpkk,milk_coffee kafeinagabe,0.013999999999999999
582,XIRWj,milk_coffee kafeinagabe,0.0
583,Yx3rQ,milk_coffee kafeinagabe,0.0
584,anH4HDH,milk_coffee kafeinagabe,0.0
585,d4guBrpB,milk_coffee kafeinagabe,0.0
586,fJlBu,milk_coffee kafeinagabe,0.0
587,fa6SQ,milk_coffee kafeinagabe,0.0
588,gKUuuzg9,milk_coffee kafeinagabe,0.0
589,ieuWQ,milk_coffee kafeinagabe,0.0
590,iia5SP5,milk_coffee kafeinagabe,0.0
591,jb1CjU1HF,milk_coffee kafeinagabe,0.0
592,larri45h,milk_coffee kafeinagabe,0.0
593,oS7WZT0,milk_coffee kafeinagabe,0.0
594,qpzNDzybrsi,milk_coffee kafeinagabe,0.0
595,sZfLY,milk_coffee kafeinagabe,0.0
596,uhDooz5uD,milk_coffee kafeinagabe,0.0
597,vRXyI,milk_coffee kafeinagabe,0.0
598,ws0cho3,milk_coffee kafeinagabe,0.0
599,ymETMF4M4,milk_coffee kafeinagabe,0.0
600,0WFqeFiPx3K,txokolate white,0.0
601,0a4Qn,txokolate white,0.2885
602,13zpiFiAzJ,txokolate white,0.0
603,2qDLEBNv,txokolate white,0.0
604,55reHHf,txokolate white,0.0
605,5pVcV5V,txokolate white,0.0
606,93xlxT,txokolate white,0.0
607,CCMAqXtVdM,txokolate white,0.0
608,CkfZksM2rBrL,txokolate white,0.0
609,CuAgSlJwl,txokolate white,0.0
610,D6F0qp7s7,txokolate white,0.0
611,F96Kv,txokolate white,0.0
612,FHZemZ,txokolate white,0.0
613,FmxgvxmU,txokolate white,0.0
614,I3RXU,txokolate white,0.0
615,IQtg13hB,txokolate white,0.0
616,M8TX69h8,txokolate white,0.0
617,OCUnH,txokolate white,0.0
618,OJwzAJ33l,txokolate white,0.0
619,P5BAwzTfB,txokolate white,0.041176470588235294
620,TRFKSXv,txokolate white,0.0
621,Vhpk5shpkk,txokolate white,0.0
622,XIRWj,txokolate white,-0.003
