,user,service,value
49,I3RXU,capuccino,0.0
50,IQtg13hB,capuccino,0.0
51,M8TX69h8,capuccino,0.0
52,OCUnH,capuccino,-0.1
53,OJwzAJ33l,capuccino,0.0
54,P5BAwzTfB,capuccino,0.21428571428571427
55,TRFKSXv,capuccino,0.0
56,Vhpk5shpkk,capuccino,0.0
57,Yx3rQ,capuccino,0.5
58,anH4HDH,capuccino,1.0
59,d4guBrpB,capuccino,0.006711409395973154
60,fJlBu,capuccino,0.6666666666666666
61,fa6SQ,capuccino,0.21428571428571427
62,gKUuuzg9,capuccino,0.0
63,iia5SP5,capuccino,0.0
64,jb1CjU1HF,capuccino,0.0
65,oS7WZT0,capuccino,0.0
66,qpzNDzybrsi,capuccino,0.0
67,sZfLY,capuccino,0.0
68,uhDooz5uD,capuccino,0.0
69,vRXyI,capuccino,-0.2857142857142857
70,ws0cho3,capuccino,0.0
71,ymETMF4M4,capuccino,0.7192982456140351
72,0WFqeFiPx3K,capuccino decaffeinated,1.0
73,0a4Qn,capuccino decaffeinated,0.0
74,13zpiFiAzJ,capuccino decaffeinated,0.0
75,2qDLEBNv,capuccino decaffeinated,0.0
76,5pVcV5V,capuccino decaffeinated,0.0
77,93xlxT,capuccino decaffeinated,0.0
78,CCMAqXtVdM,capuccino decaffeinated,0.0
79,CkfZksM2rBrL,capuccino decaffeinated,0.0
80,CuAgSlJwl,capuccino decaffeinated,0.0
81,D6F0qp7s7,capuccino decaffeinated,0.0
82,F96Kv,capuccino decaffeinated,0.0
83,FHZemZ,capuccino decaffeinated,0.0
84,FmxgvxmU,capuccino decaffeinated,0.007518796992481203
85,I3RXU,capuccino decaffeinated,0.0
86,IQtg13hB,capuccino decaffeinated,0.0
87,M8TX69h8,capuccino decaffeinated,0.0
88,OCUnH,capuccino decaffeinated,0.0
89,OJwzAJ33l,capuccino decaffeinated,0.0
90,P5BAwzTfB,capuccino decaffeinated,0.07142857142857142
91,TRFKSXv,capuccino decaffeinated,0.0
92,Vhpk5shpkk,capuccino decaffeinated,0.0
93,Yx3rQ,capuccino decaffeinated,0.0
94,anH4HDH,capuccino decaffeinated,0.0
95,d4guBrpB,capuccino decaffeinated,0.0
96,fJlBu,capuccino decaffeinated,0.0
97,fa6SQ,capuccino decaffeinated,0.0
98,gKUuuzg9,capuccino decaffeinated,0.0
99,iia5SP5,capuccino decaffeinated,0.0
100,jb1CjU1HF,capuccino decaffeinated,0.0
101,oS7WZT0,capuccino decaffeinated,0.0
102,qpzNDzybrsi,capuccino decaffeinated,0.0
103,sZfLY,capuccino decaffeinated,0.0
104,uhDooz5uD,capuccino decaffeinated,0.0
105,vRXyI,capuccino decaffeinated,0.0
106,ws0cho3,capuccino decaffeinated,0.0
107,ymETMF4M4,capuccino decaffeinated,0.0
108,0WFqeFiPx3K,chocolate,0.0
109,0a4Qn,chocolate,0.0
110,13zpiFiAzJ,chocolate,0.0
111,2qDLEBNv,chocolate,0.14814814814814814
112,5pVcV5V,chocolate,0.2746478873239437
113,93xlxT,chocolate,0.751412429378531
114,CCMAqXtVdM,chocolate,0.0
115,CkfZksM2rBrL,chocolate,0.0
116,CuAgSlJwl,chocolate,0.0
117,D6F0qp7s7,chocolate,0.0
118,F96Kv,chocolate,0.0
119,FHZemZ,chocolate,0.0
120,FmxgvxmU,chocolate,0.011278195488721804
121,I3RXU,chocolate,0.0
122,IQtg13hB,chocolate,0.0
123,M8TX69h8,chocolate,0.0
124,OCUnH,chocolate,0.0
125,OJwzAJ33l,chocolate,0.07692307692307693
126,P5BAwzTfB,chocolate,0.0
127,TRFKSXv,chocolate,1.0
128,Vhpk5shpkk,chocolate,0.0
129,Yx3rQ,chocolate,-0.14285714285714285
130,anH4HDH,chocolate,0.0
131,d4guBrpB,chocolate,0.0
132,fJlBu,chocolate,0.0
133,fa6SQ,chocolate,0.0
134,gKUuuzg9,chocolate,0.18506493506493507
135,iia5SP5,chocolate,0.0
136,jb1CjU1HF,chocolate,0.1
137,oS7WZT0,chocolate,0.0
138,qpzNDzybrsi,chocolate,0.0
139,sZfLY,chocolate,0.0
140,uhDooz5uD,chocolate,0.0
141,vRXyI,chocolate,0.0
142,ws0cho3,chocolate,0.0
143,ymETMF4M4,chocolate,0.0
144,0WFqeFiPx3K,chocolate_milk,0.0
145,0a4Qn,chocolate_milk,0.0
146,13zpiFiAzJ,chocolate_milk,0.0
147,2qDLEBNv,chocolate_milk,0.0
148,5pVcV5V,chocolate_milk,0.0
149,93xlxT,chocolate_milk,0.0
150,CCMAqXtVdM,chocolate_milk,0.0
151,CkfZksM2rBrL,chocolate_milk,0.0
152,CuAgSlJwl,chocolate_milk,0.0
153,D6F0qp7s7,chocolate_milk,0.0
154,F96Kv,chocolate_milk,0.0
155,FHZemZ,chocolate_milk,0.0
156,FmxgvxmU,chocolate_milk,0.0
157,I3RXU,chocolate_milk,0.0
158,IQtg13hB,chocolate_milk,0.0
159,M8TX69h8,chocolate_milk,0.0
160,OCUnH,chocolate_milk,0.1
161,OJwzAJ33l,chocolate_milk,0.0
162,P5BAwzTfB,chocolate_milk,0.0
163,TRFKSXv,chocolate_milk,0.0
164,Vhpk5shpkk,chocolate_milk,0.0
165,Yx3rQ,chocolate_milk,0.0
166,anH4HDH,chocolate_milk,0.0
167,d4guBrpB,chocolate_milk,0.0
168,fJlBu,chocolate_milk,0.0
169,fa6SQ,chocolate_milk,0.0
170,gKUuuzg9,chocolate_milk,0.0
171,iia5SP5,chocolate_milk,0.14285714285714285
172,jb1CjU1HF,chocolate_milk,0.0
173,oS7WZT0,chocolate_milk,0.0
174,qpzNDzybrsi,chocolate_milk,0.0
175,sZfLY,chocolate_milk,0.0
176,uhDooz5uD,chocolate_milk,0.0
177,vRXyI,chocolate_milk,0.0
178,ws0cho3,chocolate_milk,0.0
179,ymETMF4M4,chocolate_milk,0.0
180,0WFqeFiPx3K,cortado,0.0
181,0a4Qn,cortado,0.08
182,13zpiFiAzJ,cortado,0.0
183,2qDLEBNv,cortado,0.0
184,5pVcV5V,cortado,0.0
185,93xlxT,cortado,0.0
186,CCMAqXtVdM,cortado,1.0
187,CkfZksM2rBrL,cortado,1.0
188,CuAgSlJwl,cortado,0.1830065359477124
189,D6F0qp7s7,cortado,0.42424242424242425
190,F96Kv,cortado,0.0
191,FHZemZ,cortado,0.0
192,FmxgvxmU,cortado,0.8759398496240601
193,I3RXU,cortado,-0.16666666666666666
194,IQtg13hB,cortado,0.0
195,M8TX69h8,cortado,0.0
196,OCUnH,cortado,-0.8
197,OJwzAJ33l,cortado,0.0
198,P5BAwzTfB,cortado,0.0
199,TRFKSXv,cortado,0.0
200,Vhpk5shpkk,cortado,0.0
201,Yx3rQ,cortado,0.03571428571428571
202,anH4HDH,cortado,0.0
203,d4guBrpB,cortado,0.6912751677852349
204,fJlBu,cortado,0.16666666666666666
205,fa6SQ,cortado,0.0
206,gKUuuzg9,cortado,0.0
207,iia5SP5,cortado,0.0
208,jb1CjU1HF,cortado,0.0
209,oS7WZT0,cortado,0.0
210,qpzNDzybrsi,cortado,0.0
211,sZfLY,cortado,0.0
212,uhDooz5uD,cortado,0.0
213,vRXyI,cortado,0.0
214,ws0cho3,cortado,0.125
215,ymETMF4M4,cortado,0.0
216,0WFqeFiPx3K,cortado decaffeinated,0.0
217,0a4Qn,cortado decaffeinated,0.08
218,13zpiFiAzJ,cortado decaffeinated,0.0
219,2qDLEBNv,cortado decaffeinated,0.0
220,5pVcV5V,cortado decaffeinated,0.0
221,93xlxT,cortado decaffeinated,0.23163841807909605
222,CCMAqXtVdM,cortado decaffeinated,0.0
223,CkfZksM2rBrL,cortado decaffeinated,0.0
224,CuAgSlJwl,cortado decaffeinated,0.0
225,D6F0qp7s7,cortado decaffeinated,0.0
226,F96Kv,cortado decaffeinated,0.0
227,FHZemZ,cortado decaffeinated,0.0
228,FmxgvxmU,cortado decaffeinated,0.0037593984962406013
229,I3RXU,cortado decaffeinated,0.0
230,IQtg13hB,cortado decaffeinated,0.0
231,M8TX69h8,cortado decaffeinated,0.0
232,OCUnH,cortado decaffeinated,0.0
233,OJwzAJ33l,cortado decaffeinated,0.0
234,P5BAwzTfB,cortado decaffeinated,0.0
235,TRFKSXv,cortado decaffeinated,0.0
236,Vhpk5shpkk,cortado decaffeinated,0.0
237,Yx3rQ,cortado decaffeinated,-0.14285714285714285
238,anH4HDH,cortado decaffeinated,0.0
239,d4guBrpB,cortado decaffeinated,0.28859060402684567
240,fJlBu,cortado decaffeinated,0.0
241,fa6SQ,cortado decaffeinated,0.0
242,gKUuuzg9,cortado decaffeinated,0.0
243,iia5SP5,cortado decaffeinated,0.0
244,jb1CjU1HF,cortado decaffeinated,0.0
245,oS7WZT0,cortado decaffeinated,0.0
246,qpzNDzybrsi,cortado decaffeinated,0.0
247,sZfLY,cortado decaffeinated,0.0
248,uhDooz5uD,cortado decaffeinated,0.0
249,vRXyI,cortado decaffeinated,0.0
250,ws0cho3,cortado decaffeinated,0.0
251,ymETMF4M4,cortado decaffeinated,0.0
252,0WFqeFiPx3K,decaffeinated,0.0
253,0a4Qn,decaffeinated,0.0
254,13zpiFiAzJ,decaffeinated,0.0
255,2qDLEBNv,decaffeinated,0.0
256,5pVcV5V,decaffeinated,0.0
257,93xlxT,decaffeinated,0.0
258,CCMAqXtVdM,decaffeinated,0.0
259,CkfZksM2rBrL,decaffeinated,0.0
260,CuAgSlJwl,decaffeinated,0.0
261,D6F0qp7s7,decaffeinated,0.0
262,F96Kv,decaffeinated,0.0
263,FHZemZ,decaffeinated,0.0
264,FmxgvxmU,decaffeinated,0.007518796992481203
265,I3RXU,decaffeinated,0.0
266,IQtg13hB,decaffeinated,0.0
267,M8TX69h8,decaffeinated,0.0
268,OCUnH,decaffeinated,-0.2
269,OJwzAJ33l,decaffeinated,0.0
270,P5BAwzTfB,decaffeinated,0.0
271,TRFKSXv,decaffeinated,0.0
272,Vhpk5shpkk,decaffeinated,0.7083333333333334
273,Yx3rQ,decaffeinated,-0.07142857142857142
274,anH4HDH,decaffeinated,0.0
275,d4guBrpB,decaffeinated,0.0
276,fJlBu,decaffeinated,0.0
277,fa6SQ,decaffeinated,-0.2857142857142857
278,gKUuuzg9,decaffeinated,0.0
279,iia5SP5,decaffeinated,0.0
280,jb1CjU1HF,decaffeinated,0.0
281,oS7WZT0,decaffeinated,0.0
282,qpzNDzybrsi,decaffeinated,0.0
283,sZfLY,decaffeinated,0.0
284,uhDooz5uD,decaffeinated,0.0
285,vRXyI,decaffeinated,0.0
286,ws0cho3,decaffeinated,-0.5
287,ymETMF4M4,decaffeinated,0.03508771929824561
288,0WFqeFiPx3K,expresso,0.0
289,0a4Qn,expresso,-0.32
290,13zpiFiAzJ,expresso,1.0
291,2qDLEBNv,expresso,0.1111111111111111
292,5pVcV5V,expresso,0.0
293,93xlxT,expresso,0.005649717514124294
294,CCMAqXtVdM,expresso,0.0
295,CkfZksM2rBrL,expresso,0.0
296,CuAgSlJwl,expresso,0.006535947712418301
297,D6F0qp7s7,expresso,0.0
298,F96Kv,expresso,0.0
299,FHZemZ,expresso,0.0
300,FmxgvxmU,expresso,0.05263157894736842
301,I3RXU,expresso,0.0
302,IQtg13hB,expresso,1.0
303,M8TX69h8,expresso,0.0
304,OCUnH,expresso,0.8
305,OJwzAJ33l,expresso,0.15384615384615385
306,P5BAwzTfB,expresso,0.0
307,TRFKSXv,expresso,0.0
308,Vhpk5shpkk,expresso,0.20833333333333334
309,Yx3rQ,expresso,0.0
310,anH4HDH,expresso,0.0
311,d4guBrpB,expresso,0.013422818791946308
312,fJlBu,expresso,0.0
313,fa6SQ,expresso,0.0
314,gKUuuzg9,expresso,0.0
315,iia5SP5,expresso,0.0
316,jb1CjU1HF,expresso,0.0
317,oS7WZT0,expresso,0.0
318,qpzNDzybrsi,expresso,1.0
319,sZfLY,expresso,1.0
320,uhDooz5uD,expresso,0.07407407407407407
321,vRXyI,expresso,0.14285714285714285
322,ws0cho3,expresso,0.75
323,ymETMF4M4,expresso,0.0
324,0WFqeFiPx3K,hazelnut_cappuccino,0.0
325,0a4Qn,hazelnut_cappuccino,0.0
326,13zpiFiAzJ,hazelnut_cappuccino,0.0
327,2qDLEBNv,hazelnut_cappuccino,0.07407407407407407
328,5pVcV5V,hazelnut_cappuccino,0.7112676056338029
329,93xlxT,hazelnut_cappuccino,0.011299435028248588
330,CCMAqXtVdM,hazelnut_cappuccino,0.0
331,CkfZksM2rBrL,hazelnut_cappuccino,0.0
332,CuAgSlJwl,hazelnut_cappuccino,0.0
333,D6F0qp7s7,hazelnut_cappuccino,0.0
334,F96Kv,hazelnut_cappuccino,0.2
335,FHZemZ,hazelnut_cappuccino,0.0
336,FmxgvxmU,hazelnut_cappuccino,0.0
337,I3RXU,hazelnut_cappuccino,0.0
338,IQtg13hB,hazelnut_cappuccino,0.0
339,M8TX69h8,hazelnut_cappuccino,0.0
340,OCUnH,hazelnut_cappuccino,-0.2
341,OJwzAJ33l,hazelnut_cappuccino,0.0
342,P5BAwzTfB,hazelnut_cappuccino,0.6428571428571429
343,TRFKSXv,hazelnut_cappuccino,0.0
344,Vhpk5shpkk,hazelnut_cappuccino,0.0
345,Yx3rQ,hazelnut_cappuccino,0.03571428571428571
346,anH4HDH,hazelnut_cappuccino,0.0
347,d4guBrpB,hazelnut_cappuccino,0.0
348,fJlBu,hazelnut_cappuccino,0.0
349,fa6SQ,hazelnut_cappuccino,0.42857142857142855
350,gKUuuzg9,hazelnut_cappuccino,0.0
351,iia5SP5,hazelnut_cappuccino,0.8571428571428571
352,jb1CjU1HF,hazelnut_cappuccino,0.1
353,oS7WZT0,hazelnut_cappuccino,0.0
354,qpzNDzybrsi,hazelnut_cappuccino,0.0
355,sZfLY,hazelnut_cappuccino,0.0
356,uhDooz5uD,hazelnut_cappuccino,0.0
357,vRXyI,hazelnut_cappuccino,0.0
358,ws0cho3,hazelnut_cappuccino,0.0
359,ymETMF4M4,hazelnut_cappuccino,0.0
360,0WFqeFiPx3K,light_coffee,0.0
361,0a4Qn,light_coffee,0.0
362,13zpiFiAzJ,light_coffee,0.0
363,2qDLEBNv,light_coffee,0.0
364,5pVcV5V,light_coffee,0.0
365,93xlxT,light_coffee,0.0
366,CCMAqXtVdM,light_coffee,0.0
367,CkfZksM2rBrL,light_coffee,0.0
368,CuAgSlJwl,light_coffee,0.0
369,D6F0qp7s7,light_coffee,0.0
370,F96Kv,light_coffee,0.0
371,FHZemZ,light_coffee,0.0
372,FmxgvxmU,light_coffee,0.0037593984962406013
373,I3RXU,light_coffee,0.0
374,IQtg13hB,light_coffee,0.0
375,M8TX69h8,light_coffee,0.0
376,OCUnH,light_coffee,-0.2
377,OJwzAJ33l,light_coffee,0.0
378,P5BAwzTfB,light_coffee,0.0
379,TRFKSXv,light_coffee,0.0
380,Vhpk5shpkk,light_coffee,0.0
381,Yx3rQ,light_coffee,0.0
382,anH4HDH,light_coffee,0.0
383,d4guBrpB,light_coffee,0.0
384,fJlBu,light_coffee,0.0
385,fa6SQ,light_coffee,0.0
386,gKUuuzg9,light_coffee,0.006493506493506494
387,iia5SP5,light_coffee,0.0
388,jb1CjU1HF,light_coffee,0.0
389,oS7WZT0,light_coffee,0.0
390,qpzNDzybrsi,light_coffee,0.0
391,sZfLY,light_coffee,0.0
392,uhDooz5uD,light_coffee,0.0
393,vRXyI,light_coffee,0.0
394,ws0cho3,light_coffee,0.0
395,ymETMF4M4,light_coffee,0.0
396,0WFqeFiPx3K,long_coffee,0.0
397,0a4Qn,long_coffee,-0.16
398,13zpiFiAzJ,long_coffee,0.0
399,2qDLEBNv,long_coffee,0.5555555555555556
400,5pVcV5V,long_coffee,0.0
401,93xlxT,long_coffee,0.0
402,CCMAqXtVdM,long_coffee,0.0
403,CkfZksM2rBrL,long_coffee,0.0
404,CuAgSlJwl,long_coffee,0.0
405,D6F0qp7s7,long_coffee,0.0
406,F96Kv,long_coffee,0.0
407,FHZemZ,long_coffee,0.0
408,FmxgvxmU,long_coffee,0.0
409,I3RXU,long_coffee,0.0
410,IQtg13hB,long_coffee,0.0
411,M8TX69h8,long_coffee,0.0
412,OCUnH,long_coffee,-0.2
413,OJwzAJ33l,long_coffee,0.7692307692307693
414,P5BAwzTfB,long_coffee,0.0
415,TRFKSXv,long_coffee,0.0
416,Vhpk5shpkk,long_coffee,0.0
417,Yx3rQ,long_coffee,0.42857142857142855
418,anH4HDH,long_coffee,0.0
419,d4guBrpB,long_coffee,0.0
420,fJlBu,long_coffee,0.0
421,fa6SQ,long_coffee,0.0
422,gKUuuzg9,long_coffee,0.0
423,iia5SP5,long_coffee,0.0
424,jb1CjU1HF,long_coffee,0.0
425,oS7WZT0,long_coffee,0.0
426,qpzNDzybrsi,long_coffee,0.0
427,sZfLY,long_coffee,0.0
428,uhDooz5uD,long_coffee,0.0
429,vRXyI,long_coffee,0.8571428571428571
430,ws0cho3,long_coffee,0.0
431,ymETMF4M4,long_coffee,0.17543859649122806
432,0WFqeFiPx3K,long_decaffeinated,0.0
433,0a4Qn,long_decaffeinated,-0.16
434,13zpiFiAzJ,long_decaffeinated,0.0
435,2qDLEBNv,long_decaffeinated,0.0
436,5pVcV5V,long_decaffeinated,0.0
437,93xlxT,long_decaffeinated,0.0
438,CCMAqXtVdM,long_decaffeinated,0.0
439,CkfZksM2rBrL,long_decaffeinated,0.0
440,CuAgSlJwl,long_decaffeinated,0.0
441,D6F0qp7s7,long_decaffeinated,0.0
442,F96Kv,long_decaffeinated,-0.4
443,FHZemZ,long_decaffeinated,0.0
444,FmxgvxmU,long_decaffeinated,0.0
445,I3RXU,long_decaffeinated,0.0
446,IQtg13hB,long_decaffeinated,0.0
447,M8TX69h8,long_decaffeinated,0.0
448,OCUnH,long_decaffeinated,-0.1
449,OJwzAJ33l,long_decaffeinated,0.0
450,P5BAwzTfB,long_decaffeinated,0.0
451,TRFKSXv,long_decaffeinated,0.0
452,Vhpk5shpkk,long_decaffeinated,0.0
453,Yx3rQ,long_decaffeinated,0.0
454,anH4HDH,long_decaffeinated,0.0
455,d4guBrpB,long_decaffeinated,0.0
456,fJlBu,long_decaffeinated,0.0
457,fa6SQ,long_decaffeinated,0.0
458,gKUuuzg9,long_decaffeinated,0.0
459,iia5SP5,long_decaffeinated,0.0
460,jb1CjU1HF,long_decaffeinated,0.0
461,oS7WZT0,long_decaffeinated,0.0
462,qpzNDzybrsi,long_decaffeinated,0.0
463,sZfLY,long_decaffeinated,0.0
464,uhDooz5uD,long_decaffeinated,0.0
465,vRXyI,long_decaffeinated,0.0
466,ws0cho3,long_decaffeinated,0.0
467,ymETMF4M4,long_decaffeinated,0.07017543859649122
468,0WFqeFiPx3K,milk_coffee,0.0
469,0a4Qn,milk_coffee,0.48
470,13zpiFiAzJ,milk_coffee,0.0
471,2qDLEBNv,milk_coffee,0.1111111111111111
472,5pVcV5V,milk_coffee,0.014084507042253521
473,93xlxT,milk_coffee,0.0
474,CCMAqXtVdM,milk_coffee,0.0
475,CkfZksM2rBrL,milk_coffee,0.0
476,CuAgSlJwl,milk_coffee,0.8104575163398693
477,D6F0qp7s7,milk_coffee,0.5757575757575758
478,F96Kv,milk_coffee,0.8
479,FHZemZ,milk_coffee,0.0
480,FmxgvxmU,milk_coffee,0.03759398496240601
481,I3RXU,milk_coffee,1.0
482,IQtg13hB,milk_coffee,0.0
483,M8TX69h8,milk_coffee,0.9629629629629629
484,OCUnH,milk_coffee,0.1
485,OJwzAJ33l,milk_coffee,0.0
486,P5BAwzTfB,milk_coffee,0.0
487,TRFKSXv,milk_coffee,0.0
488,Vhpk5shpkk,milk_coffee,0.0
489,Yx3rQ,milk_coffee,0.0
490,anH4HDH,milk_coffee,0.0
491,d4guBrpB,milk_coffee,0.0
492,fJlBu,milk_coffee,0.16666666666666666
493,fa6SQ,milk_coffee,0.35714285714285715
494,gKUuuzg9,milk_coffee,0.8084415584415584
495,iia5SP5,milk_coffee,0.0
496,jb1CjU1HF,milk_coffee,0.8
497,oS7WZT0,milk_coffee,1.0
498,qpzNDzybrsi,milk_coffee,0.0
499,sZfLY,milk_coffee,0.0
500,uhDooz5uD,milk_coffee,0.9259259259259259
501,vRXyI,milk_coffee,-0.2857142857142857
502,ws0cho3,milk_coffee,0.125
503,ymETMF4M4,milk_coffee,0.0
504,0WFqeFiPx3K,milk_coffee kafeinagabe,0.0
505,0a4Qn,milk_coffee kafeinagabe,0.04
506,13zpiFiAzJ,milk_coffee kafeinagabe,0.0
507,2qDLEBNv,milk_coffee kafeinagabe,0.0
508,5pVcV5V,milk_coffee kafeinagabe,0.0
509,93xlxT,milk_coffee kafeinagabe,0.0
510,CCMAqXtVdM,milk_coffee kafeinagabe,0.0
511,CkfZksM2rBrL,milk_coffee kafeinagabe,0.0
512,CuAgSlJwl,milk_coffee kafeinagabe,0.0
513,D6F0qp7s7,milk_coffee kafeinagabe,0.0
514,F96Kv,milk_coffee kafeinagabe,0.0
515,FHZemZ,milk_coffee kafeinagabe,0.0
516,FmxgvxmU,milk_coffee kafeinagabe,0.0
517,I3RXU,milk_coffee kafeinagabe,0.0
518,IQtg13hB,milk_coffee kafeinagabe,0.0
519,M8TX69h8,milk_coffee kafeinagabe,0.0
520,OCUnH,milk_coffee kafeinagabe,0.0
521,OJwzAJ33l,milk_coffee kafeinagabe,0.0
522,P5BAwzTfB,milk_coffee kafeinagabe,0.0
523,TRFKSXv,milk_coffee kafeinagabe,0.0
524,Vhpk5shpkk,milk_coffee kafeinagabe,0.041666666666666664
525,Yx3rQ,milk_coffee kafeinagabe,0.0
526,anH4HDH,milk_coffee kafeinagabe,0.0
527,d4guBrpB,milk_coffee kafeinagabe,0.0
528,fJlBu,milk_coffee kafeinagabe,0.0
529,fa6SQ,milk_coffee kafeinagabe,0.0
530,gKUuuzg9,milk_coffee kafeinagabe,0.0
531,iia5SP5,milk_coffee kafeinagabe,0.0
532,jb1CjU1HF,milk_coffee kafeinagabe,0.0
533,oS7WZT0,milk_coffee kafeinagabe,0.0
534,qpzNDzybrsi,milk_coffee kafeinagabe,0.0
535,sZfLY,milk_coffee kafeinagabe,0.0
536,uhDooz5uD,milk_coffee kafeinagabe,0.0
537,vRXyI,milk_coffee kafeinagabe,0.0
538,ws0cho3,milk_coffee kafeinagabe,0.0
539,ymETMF4M4,milk_coffee kafeinagabe,0.0
540,0WFqeFiPx3K,txokolate white,0.0
541,0a4Qn,txokolate white,0.0
542,13zpiFiAzJ,txokolate white,0.0
543,2qDLEBNv,txokolate white,0.0
544,5pVcV5V,txokolate white,0.0
545,93xlxT,txokolate white,0.0
546,CCMAqXtVdM,txokolate white,0.0
547,CkfZksM2rBrL,txokolate white,0.0
548,CuAgSlJwl,txokolate white,0.0
549,D6F0qp7s7,txokolate white,0.0
550,F96Kv,txokolate white,0.0
551,FHZemZ,txokolate white,0.0
552,FmxgvxmU,txokolate white,0.0
553,I3RXU,txokolate white,0.0
554,IQtg13hB,txokolate white,0.0
555,M8TX69h8,txokolate white,0.0
556,OCUnH,txokolate white,0.0
557,OJwzAJ33l,txokolate white,0.0
558,P5BAwzTfB,txokolate white,0.07142857142857142
559,TRFKSXv,txokolate white,0.0
560,Vhpk5shpkk,txokolate white,0.0
561,Yx3rQ,txokolate white,0.0
562,anH4HDH,txokolate white,0.0
563,d4guBrpB,txokolate white,0.0
564,fJlBu,txokolate white,-1.0
565,fa6SQ,txokolate white,0.0
566,gKUuuzg9,txokolate white,0.0
567,iia5SP5,txokolate white,0.0
568,jb1CjU1HF,txokolate white,0.0
569,oS7WZT0,txokolate white,0.0
570,qpzNDzybrsi,txokolate white,0.0
571,sZfLY,txokolate white,0.0
572,uhDooz5uD,txokolate white,0.0
573,vRXyI,txokolate white,0.0
574,ws0cho3,txokolate white,0.0
575,ymETMF4M4,txokolate white,0.0
