,user,service,value
264,93xlxT,decaffeinated,0.0
265,CCMAqXtVdM,decaffeinated,0.0
266,CkfZksM2rBrL,decaffeinated,0.0
267,CuAgSlJwl,decaffeinated,0.0
268,D6F0qp7s7,decaffeinated,0.0
269,F96Kv,decaffeinated,0.0
270,FHZemZ,decaffeinated,0.0
271,FmxgvxmU,decaffeinated,0.008771929824561403
272,I3RXU,decaffeinated,0.0
273,IQtg13hB,decaffeinated,0.0
274,M8TX69h8,decaffeinated,0.0
275,OCUnH,decaffeinated,0.0
276,OJwzAJ33l,decaffeinated,0.0
277,P5BAwzTfB,decaffeinated,0.0
278,TRFKSXv,decaffeinated,0.0
279,Vhpk5shpkk,decaffeinated,0.7083333333333334
280,Yx3rQ,decaffeinated,0.0
281,anH4HDH,decaffeinated,0.0
282,d4guBrpB,decaffeinated,0.0
283,fJlBu,decaffeinated,0.0
284,fa6SQ,decaffeinated,0.0
285,gKUuuzg9,decaffeinated,0.0
286,iia5SP5,decaffeinated,0.0
287,jb1CjU1HF,decaffeinated,0.0
288,larri45h,decaffeinated,0.0
289,oS7WZT0,decaffeinated,0.0
290,qpzNDzybrsi,decaffeinated,0.0
291,sZfLY,decaffeinated,0.0
292,uhDooz5uD,decaffeinated,0.0
293,vRXyI,decaffeinated,0.0
294,ws0cho3,decaffeinated,0.0
295,ymETMF4M4,decaffeinated,0.05263157894736842
296,0a4Qn,expresso,0.0
297,13zpiFiAzJ,expresso,1.0
298,2qDLEBNv,expresso,0.1016949152542373
299,55reHHf,expresso,0.0
300,5pVcV5V,expresso,0.0
301,93xlxT,expresso,0.0
302,CCMAqXtVdM,expresso,0.0
303,CkfZksM2rBrL,expresso,0.0
304,CuAgSlJwl,expresso,0.006711409395973154
305,D6F0qp7s7,expresso,0.0
306,F96Kv,expresso,0.0
307,FHZemZ,expresso,0.0
308,FmxgvxmU,expresso,0.05263157894736842
309,I3RXU,expresso,0.0
310,IQtg13hB,expresso,1.0
311,M8TX69h8,expresso,0.0
312,OCUnH,expresso,0.6666666666666666
313,OJwzAJ33l,expresso,0.09090909090909091
314,P5BAwzTfB,expresso,0.0
315,TRFKSXv,expresso,0.0
316,Vhpk5shpkk,expresso,0.20833333333333334
317,Yx3rQ,expresso,0.0
318,anH4HDH,expresso,0.16666666666666666
319,d4guBrpB,expresso,0.0
320,fJlBu,expresso,0.0
321,fa6SQ,expresso,0.0
322,gKUuuzg9,expresso,0.0
323,iia5SP5,expresso,0.0
324,jb1CjU1HF,expresso,0.0
325,larri45h,expresso,0.0
326,oS7WZT0,expresso,0.0
327,qpzNDzybrsi,expresso,1.0
328,sZfLY,expresso,1.0
329,uhDooz5uD,expresso,0.1111111111111111
330,vRXyI,expresso,0.14285714285714285
331,ws0cho3,expresso,0.5
332,ymETMF4M4,expresso,0.0
333,0a4Qn,hazelnut_cappuccino,0.0
334,13zpiFiAzJ,hazelnut_cappuccino,0.0
335,2qDLEBNv,hazelnut_cappuccino,0.0847457627118644
336,55reHHf,hazelnut_cappuccino,0.0
337,5pVcV5V,hazelnut_cappuccino,0.689873417721519
338,93xlxT,hazelnut_cappuccino,0.0
339,CCMAqXtVdM,hazelnut_cappuccino,0.0
340,CkfZksM2rBrL,hazelnut_cappuccino,0.0
341,CuAgSlJwl,hazelnut_cappuccino,0.0
342,D6F0qp7s7,hazelnut_cappuccino,0.0
343,F96Kv,hazelnut_cappuccino,0.2
344,FHZemZ,hazelnut_cappuccino,0.0
345,FmxgvxmU,hazelnut_cappuccino,0.0
346,I3RXU,hazelnut_cappuccino,0.0
347,IQtg13hB,hazelnut_cappuccino,0.0
348,M8TX69h8,hazelnut_cappuccino,0.0
349,OCUnH,hazelnut_cappuccino,0.0
350,OJwzAJ33l,hazelnut_cappuccino,0.0
351,P5BAwzTfB,hazelnut_cappuccino,0.6428571428571429
352,TRFKSXv,hazelnut_cappuccino,0.0
353,Vhpk5shpkk,hazelnut_cappuccino,0.0
354,Yx3rQ,hazelnut_cappuccino,0.0
355,anH4HDH,hazelnut_cappuccino,0.0
356,d4guBrpB,hazelnut_cappuccino,0.0
357,fJlBu,hazelnut_cappuccino,0.0
358,fa6SQ,hazelnut_cappuccino,0.42857142857142855
359,gKUuuzg9,hazelnut_cappuccino,0.0
360,iia5SP5,hazelnut_cappuccino,0.8666666666666667
361,jb1CjU1HF,hazelnut_cappuccino,0.07142857142857142
362,larri45h,hazelnut_cappuccino,0.0
363,oS7WZT0,hazelnut_cappuccino,0.0
364,qpzNDzybrsi,hazelnut_cappuccino,0.0
365,sZfLY,hazelnut_cappuccino,0.0
366,uhDooz5uD,hazelnut_cappuccino,0.0
367,vRXyI,hazelnut_cappuccino,0.0
368,ws0cho3,hazelnut_cappuccino,0.0
369,ymETMF4M4,hazelnut_cappuccino,0.0
370,0a4Qn,light_coffee,0.0
371,13zpiFiAzJ,light_coffee,0.0
372,2qDLEBNv,light_coffee,0.0
373,55reHHf,light_coffee,0.0
374,5pVcV5V,light_coffee,0.0
375,93xlxT,light_coffee,0.0
376,CCMAqXtVdM,light_coffee,0.0
377,CkfZksM2rBrL,light_coffee,0.0
378,CuAgSlJwl,light_coffee,0.0
379,D6F0qp7s7,light_coffee,0.0
380,F96Kv,light_coffee,0.0
381,FHZemZ,light_coffee,0.0
382,FmxgvxmU,light_coffee,0.0
383,I3RXU,light_coffee,0.0
384,IQtg13hB,light_coffee,0.0
385,M8TX69h8,light_coffee,0.0
386,OCUnH,light_coffee,0.0
387,OJwzAJ33l,light_coffee,0.0
388,P5BAwzTfB,light_coffee,0.0
389,TRFKSXv,light_coffee,0.0
390,Vhpk5shpkk,light_coffee,0.0
391,Yx3rQ,light_coffee,0.0
392,anH4HDH,light_coffee,0.0
393,d4guBrpB,light_coffee,0.0
394,fJlBu,light_coffee,0.0
395,fa6SQ,light_coffee,0.0
396,gKUuuzg9,light_coffee,0.006578947368421052
397,iia5SP5,light_coffee,0.0
398,jb1CjU1HF,light_coffee,0.0
399,larri45h,light_coffee,0.0
400,oS7WZT0,light_coffee,0.0
401,qpzNDzybrsi,light_coffee,0.0
402,sZfLY,light_coffee,0.0
403,uhDooz5uD,light_coffee,0.0
404,vRXyI,light_coffee,0.0
405,ws0cho3,light_coffee,0.0
406,ymETMF4M4,light_coffee,0.0
407,0a4Qn,long_coffee,0.0
408,13zpiFiAzJ,long_coffee,0.0
409,2qDLEBNv,long_coffee,0.5423728813559322
410,55reHHf,long_coffee,0.0
411,5pVcV5V,long_coffee,0.0
412,93xlxT,long_coffee,0.0
413,CCMAqXtVdM,long_coffee,0.0
414,CkfZksM2rBrL,long_coffee,0.0
415,CuAgSlJwl,long_coffee,0.0
416,D6F0qp7s7,long_coffee,0.0
417,F96Kv,long_coffee,0.0
418,FHZemZ,long_coffee,0.0
419,FmxgvxmU,long_coffee,0.0
420,I3RXU,long_coffee,0.0
421,IQtg13hB,long_coffee,0.0
422,M8TX69h8,long_coffee,0.0
423,OCUnH,long_coffee,0.0
424,OJwzAJ33l,long_coffee,0.9090909090909091
425,P5BAwzTfB,long_coffee,0.0
426,TRFKSXv,long_coffee,0.0
427,Vhpk5shpkk,long_coffee,0.0
428,Yx3rQ,long_coffee,0.2222222222222222
429,anH4HDH,long_coffee,0.0
430,d4guBrpB,long_coffee,0.0
431,fJlBu,long_coffee,0.0
432,fa6SQ,long_coffee,0.0
433,gKUuuzg9,long_coffee,0.0
434,iia5SP5,long_coffee,0.0
435,jb1CjU1HF,long_coffee,0.0
436,larri45h,long_coffee,1.0
437,oS7WZT0,long_coffee,0.0
438,qpzNDzybrsi,long_coffee,0.0
439,sZfLY,long_coffee,0.0
440,uhDooz5uD,long_coffee,0.0
441,vRXyI,long_coffee,0.8571428571428571
442,ws0cho3,long_coffee,0.0
443,ymETMF4M4,long_coffee,0.10526315789473684
444,0a4Qn,long_decaffeinated,0.0
445,13zpiFiAzJ,long_decaffeinated,0.0
446,2qDLEBNv,long_decaffeinated,0.0
447,55reHHf,long_decaffeinated,0.0
448,5pVcV5V,long_decaffeinated,0.0
449,93xlxT,long_decaffeinated,0.0
450,CCMAqXtVdM,long_decaffeinated,0.0
451,CkfZksM2rBrL,long_decaffeinated,0.0
452,CuAgSlJwl,long_decaffeinated,0.0
453,D6F0qp7s7,long_decaffeinated,0.0
454,F96Kv,long_decaffeinated,0.0
455,FHZemZ,long_decaffeinated,0.0
456,FmxgvxmU,long_decaffeinated,0.0
457,I3RXU,long_decaffeinated,0.0
458,IQtg13hB,long_decaffeinated,0.0
459,M8TX69h8,long_decaffeinated,0.0
460,OCUnH,long_decaffeinated,0.0
461,OJwzAJ33l,long_decaffeinated,0.0
462,P5BAwzTfB,long_decaffeinated,0.0
463,TRFKSXv,long_decaffeinated,0.0
464,Vhpk5shpkk,long_decaffeinated,0.0
465,Yx3rQ,long_decaffeinated,0.0
466,anH4HDH,long_decaffeinated,0.0
467,d4guBrpB,long_decaffeinated,0.0
468,fJlBu,long_decaffeinated,0.0
469,fa6SQ,long_decaffeinated,0.0
470,gKUuuzg9,long_decaffeinated,0.0
471,iia5SP5,long_decaffeinated,0.0
472,jb1CjU1HF,long_decaffeinated,0.0
473,larri45h,long_decaffeinated,0.0
474,oS7WZT0,long_decaffeinated,0.0
475,qpzNDzybrsi,long_decaffeinated,0.0
476,sZfLY,long_decaffeinated,0.0
477,uhDooz5uD,long_decaffeinated,0.0
478,vRXyI,long_decaffeinated,0.0
479,ws0cho3,long_decaffeinated,0.0
480,ymETMF4M4,long_decaffeinated,0.0
481,0a4Qn,milk_coffee,0.5
482,13zpiFiAzJ,milk_coffee,0.0
483,2qDLEBNv,milk_coffee,0.11864406779661017
484,55reHHf,milk_coffee,1.0
485,5pVcV5V,milk_coffee,0.012658227848101266
486,93xlxT,milk_coffee,0.0
487,CCMAqXtVdM,milk_coffee,0.0
488,CkfZksM2rBrL,milk_coffee,0.0
489,CuAgSlJwl,milk_coffee,0.8053691275167785
490,D6F0qp7s7,milk_coffee,0.5757575757575758
491,F96Kv,milk_coffee,0.8
492,FHZemZ,milk_coffee,0.0
493,FmxgvxmU,milk_coffee,0.043859649122807015
494,I3RXU,milk_coffee,1.0
495,IQtg13hB,milk_coffee,0.0
496,M8TX69h8,milk_coffee,0.9629629629629629
497,OCUnH,milk_coffee,0.16666666666666666
498,OJwzAJ33l,milk_coffee,0.0
499,P5BAwzTfB,milk_coffee,0.0
500,TRFKSXv,milk_coffee,0.0
501,Vhpk5shpkk,milk_coffee,0.0
502,Yx3rQ,milk_coffee,0.0
503,anH4HDH,milk_coffee,0.0
504,d4guBrpB,milk_coffee,0.0
505,fJlBu,milk_coffee,0.0
506,fa6SQ,milk_coffee,0.35714285714285715
507,gKUuuzg9,milk_coffee,0.8092105263157895
508,iia5SP5,milk_coffee,0.0
509,jb1CjU1HF,milk_coffee,0.6785714285714286
510,larri45h,milk_coffee,0.0
511,oS7WZT0,milk_coffee,1.0
512,qpzNDzybrsi,milk_coffee,0.0
513,sZfLY,milk_coffee,0.0
514,uhDooz5uD,milk_coffee,0.8888888888888888
515,vRXyI,milk_coffee,0.0
516,ws0cho3,milk_coffee,0.5
517,ymETMF4M4,milk_coffee,0.0
518,0a4Qn,milk_coffee kafeinagabe,0.0
519,13zpiFiAzJ,milk_coffee kafeinagabe,0.0
520,2qDLEBNv,milk_coffee kafeinagabe,0.0
521,55reHHf,milk_coffee kafeinagabe,0.0
522,5pVcV5V,milk_coffee kafeinagabe,0.0
523,93xlxT,milk_coffee kafeinagabe,0.0
524,CCMAqXtVdM,milk_coffee kafeinagabe,0.0
525,CkfZksM2rBrL,milk_coffee kafeinagabe,0.0
526,CuAgSlJwl,milk_coffee kafeinagabe,0.0
527,D6F0qp7s7,milk_coffee kafeinagabe,0.0
528,F96Kv,milk_coffee kafeinagabe,0.0
529,FHZemZ,milk_coffee kafeinagabe,0.0
530,FmxgvxmU,milk_coffee kafeinagabe,0.0
531,I3RXU,milk_coffee kafeinagabe,0.0
532,IQtg13hB,milk_coffee kafeinagabe,0.0
533,M8TX69h8,milk_coffee kafeinagabe,0.0
534,OCUnH,milk_coffee kafeinagabe,0.0
535,OJwzAJ33l,milk_coffee kafeinagabe,0.0
536,P5BAwzTfB,milk_coffee kafeinagabe,0.0
537,TRFKSXv,milk_coffee kafeinagabe,0.0
538,Vhpk5shpkk,milk_coffee kafeinagabe,0.041666666666666664
539,Yx3rQ,milk_coffee kafeinagabe,0.0
540,anH4HDH,milk_coffee kafeinagabe,0.0
541,d4guBrpB,milk_coffee kafeinagabe,0.0
542,fJlBu,milk_coffee kafeinagabe,0.0
543,fa6SQ,milk_coffee kafeinagabe,0.0
544,gKUuuzg9,milk_coffee kafeinagabe,0.0
545,iia5SP5,milk_coffee kafeinagabe,0.0
546,jb1CjU1HF,milk_coffee kafeinagabe,0.0
547,larri45h,milk_coffee kafeinagabe,0.0
548,oS7WZT0,milk_coffee kafeinagabe,0.0
549,qpzNDzybrsi,milk_coffee kafeinagabe,0.0
550,sZfLY,milk_coffee kafeinagabe,0.0
551,uhDooz5uD,milk_coffee kafeinagabe,0.0
552,vRXyI,milk_coffee kafeinagabe,0.0
553,ws0cho3,milk_coffee kafeinagabe,0.0
554,ymETMF4M4,milk_coffee kafeinagabe,0.0
555,0a4Qn,txokolate white,0.0
556,13zpiFiAzJ,txokolate white,0.0
557,2qDLEBNv,txokolate white,0.0
558,55reHHf,txokolate white,0.0
559,5pVcV5V,txokolate white,0.0
560,93xlxT,txokolate white,0.0
561,CCMAqXtVdM,txokolate white,0.0
562,CkfZksM2rBrL,txokolate white,0.0
563,CuAgSlJwl,txokolate white,0.0
564,D6F0qp7s7,txokolate white,0.0
565,F96Kv,txokolate white,0.0
566,FHZemZ,txokolate white,0.0
567,FmxgvxmU,txokolate white,0.0
568,I3RXU,txokolate white,0.0
569,IQtg13hB,txokolate white,0.0
570,M8TX69h8,txokolate white,0.0
571,OCUnH,txokolate white,0.0
572,OJwzAJ33l,txokolate white,0.0
573,P5BAwzTfB,txokolate white,0.07142857142857142
574,TRFKSXv,txokolate white,0.0
575,Vhpk5shpkk,txokolate white,0.0
576,Yx3rQ,txokolate white,0.0
577,anH4HDH,txokolate white,0.0
578,d4guBrpB,txokolate white,0.0
579,fJlBu,txokolate white,0.0
580,fa6SQ,txokolate white,0.0
581,gKUuuzg9,txokolate white,0.0
582,iia5SP5,txokolate white,0.0
583,jb1CjU1HF,txokolate white,0.0
584,larri45h,txokolate white,0.0
585,oS7WZT0,txokolate white,0.0
586,qpzNDzybrsi,txokolate white,0.0
587,sZfLY,txokolate white,0.0
588,uhDooz5uD,txokolate white,0.0
589,vRXyI,txokolate white,0.0
590,ws0cho3,txokolate white,0.0
591,ymETMF4M4,txokolate white,0.0
