,user,service,value
50,F96Kv,capuccino,0.0
51,FHZemZ,capuccino,0.8571428571428571
52,FmxgvxmU,capuccino,0.0
53,I3RXU,capuccino,0.0
54,IQtg13hB,capuccino,0.0
55,M8TX69h8,capuccino,0.0
56,OCUnH,capuccino,0.07142857142857142
57,OJwzAJ33l,capuccino,0.0
58,P5BAwzTfB,capuccino,0.17647058823529413
59,TRFKSXv,capuccino,0.0
60,Vhpk5shpkk,capuccino,0.04
61,Yx3rQ,capuccino,0.34782608695652173
62,anH4HDH,capuccino,0.75
63,d4guBrpB,capuccino,0.01020408163265306
64,fJlBu,capuccino,0.5714285714285714
65,fa6SQ,capuccino,0.21428571428571427
66,gKUuuzg9,capuccino,0.0
67,ieuWQ,capuccino,0.0
68,iia5SP5,capuccino,0.0
69,jb1CjU1HF,capuccino,0.0
70,larri45h,capuccino,0.0
71,oS7WZT0,capuccino,0.0
72,qpzNDzybrsi,capuccino,0.0
73,sZfLY,capuccino,0.0
74,uhDooz5uD,capuccino,0.0
75,vRXyI,capuccino,0.0
76,ws0cho3,capuccino,0.0
77,ymETMF4M4,capuccino,0.6578947368421053
78,0WFqeFiPx3K,capuccino decaffeinated,1.0
79,0a4Qn,capuccino decaffeinated,0.0
80,13zpiFiAzJ,capuccino decaffeinated,0.0
81,2qDLEBNv,capuccino decaffeinated,0.0
82,55reHHf,capuccino decaffeinated,0.0
83,5pVcV5V,capuccino decaffeinated,0.0
84,93xlxT,capuccino decaffeinated,0.0
85,CCMAqXtVdM,capuccino decaffeinated,0.0
86,CkfZksM2rBrL,capuccino decaffeinated,0.0
87,CuAgSlJwl,capuccino decaffeinated,0.0
88,D6F0qp7s7,capuccino decaffeinated,0.0
89,F96Kv,capuccino decaffeinated,0.0
90,FHZemZ,capuccino decaffeinated,0.0
91,FmxgvxmU,capuccino decaffeinated,0.006578947368421052
92,I3RXU,capuccino decaffeinated,0.0
93,IQtg13hB,capuccino decaffeinated,0.0
94,M8TX69h8,capuccino decaffeinated,0.0
95,OCUnH,capuccino decaffeinated,0.0
96,OJwzAJ33l,capuccino decaffeinated,0.0
97,P5BAwzTfB,capuccino decaffeinated,0.058823529411764705
98,TRFKSXv,capuccino decaffeinated,0.0
99,Vhpk5shpkk,capuccino decaffeinated,0.02
100,Yx3rQ,capuccino decaffeinated,0.0
101,anH4HDH,capuccino decaffeinated,0.0
102,d4guBrpB,capuccino decaffeinated,0.0
103,fJlBu,capuccino decaffeinated,0.0
104,fa6SQ,capuccino decaffeinated,0.0
105,gKUuuzg9,capuccino decaffeinated,0.0
106,ieuWQ,capuccino decaffeinated,0.5
107,iia5SP5,capuccino decaffeinated,0.0
108,jb1CjU1HF,capuccino decaffeinated,0.0
109,larri45h,capuccino decaffeinated,0.0
110,oS7WZT0,capuccino decaffeinated,0.0
111,qpzNDzybrsi,capuccino decaffeinated,0.0
112,sZfLY,capuccino decaffeinated,0.0
113,uhDooz5uD,capuccino decaffeinated,0.0
114,vRXyI,capuccino decaffeinated,0.0
115,ws0cho3,capuccino decaffeinated,0.0
116,ymETMF4M4,capuccino decaffeinated,0.0
117,0WFqeFiPx3K,chocolate,0.0
118,0a4Qn,chocolate,0.0
119,13zpiFiAzJ,chocolate,0.0
120,2qDLEBNv,chocolate,0.15625
121,55reHHf,chocolate,0.0
122,5pVcV5V,chocolate,0.3160919540229885
123,93xlxT,chocolate,0.7457627118644068
124,CCMAqXtVdM,chocolate,0.0
125,CkfZksM2rBrL,chocolate,0.0
126,CuAgSlJwl,chocolate,0.0
127,D6F0qp7s7,chocolate,0.0
128,F96Kv,chocolate,0.0
129,FHZemZ,chocolate,0.0
130,FmxgvxmU,chocolate,0.013157894736842105
131,I3RXU,chocolate,0.0
132,IQtg13hB,chocolate,0.0
133,M8TX69h8,chocolate,0.0
134,OCUnH,chocolate,0.0
135,OJwzAJ33l,chocolate,0.13333333333333333
136,P5BAwzTfB,chocolate,0.0
137,TRFKSXv,chocolate,0.75
138,Vhpk5shpkk,chocolate,0.0
139,Yx3rQ,chocolate,0.0
140,anH4HDH,chocolate,0.0
141,d4guBrpB,chocolate,0.0
142,fJlBu,chocolate,0.0
143,fa6SQ,chocolate,0.0
144,gKUuuzg9,chocolate,0.1858974358974359
145,ieuWQ,chocolate,0.0
146,iia5SP5,chocolate,0.0
147,jb1CjU1HF,chocolate,0.3333333333333333
148,larri45h,chocolate,0.0
149,oS7WZT0,chocolate,0.0
150,qpzNDzybrsi,chocolate,0.0
151,sZfLY,chocolate,0.0
152,uhDooz5uD,chocolate,0.0
153,vRXyI,chocolate,0.0
154,ws0cho3,chocolate,0.0
155,ymETMF4M4,chocolate,0.0
156,0WFqeFiPx3K,chocolate_milk,0.0
157,0a4Qn,chocolate_milk,0.0
158,13zpiFiAzJ,chocolate_milk,0.0
159,2qDLEBNv,chocolate_milk,0.0
160,55reHHf,chocolate_milk,0.0
161,5pVcV5V,chocolate_milk,0.0
162,93xlxT,chocolate_milk,0.0
163,CCMAqXtVdM,chocolate_milk,0.0
164,CkfZksM2rBrL,chocolate_milk,0.0
165,CuAgSlJwl,chocolate_milk,0.0
166,D6F0qp7s7,chocolate_milk,0.013986013986013986
167,F96Kv,chocolate_milk,0.0
168,FHZemZ,chocolate_milk,0.0
169,FmxgvxmU,chocolate_milk,0.0
170,I3RXU,chocolate_milk,0.0
171,IQtg13hB,chocolate_milk,0.0
172,M8TX69h8,chocolate_milk,0.0
173,OCUnH,chocolate_milk,0.14285714285714285
174,OJwzAJ33l,chocolate_milk,0.0
175,P5BAwzTfB,chocolate_milk,0.0
176,TRFKSXv,chocolate_milk,0.0
177,Vhpk5shpkk,chocolate_milk,0.0
178,Yx3rQ,chocolate_milk,0.0
179,anH4HDH,chocolate_milk,0.0
180,d4guBrpB,chocolate_milk,0.0
181,fJlBu,chocolate_milk,0.0
182,fa6SQ,chocolate_milk,0.0
183,gKUuuzg9,chocolate_milk,0.0
184,ieuWQ,chocolate_milk,0.0
185,iia5SP5,chocolate_milk,0.125
186,jb1CjU1HF,chocolate_milk,0.0
187,larri45h,chocolate_milk,0.0
188,oS7WZT0,chocolate_milk,0.0
189,qpzNDzybrsi,chocolate_milk,0.0
190,sZfLY,chocolate_milk,0.0
191,uhDooz5uD,chocolate_milk,0.0
192,vRXyI,chocolate_milk,0.0
193,ws0cho3,chocolate_milk,0.0
194,ymETMF4M4,chocolate_milk,0.0
195,0WFqeFiPx3K,cortado,0.0
196,0a4Qn,cortado,0.058823529411764705
197,13zpiFiAzJ,cortado,0.0
198,2qDLEBNv,cortado,0.0
199,55reHHf,cortado,0.0
200,5pVcV5V,cortado,0.0
201,93xlxT,cortado,0.0
202,CCMAqXtVdM,cortado,1.0
203,CkfZksM2rBrL,cortado,1.0
204,CuAgSlJwl,cortado,0.17665615141955837
205,D6F0qp7s7,cortado,0.7132867132867133
206,F96Kv,cortado,0.0
207,FHZemZ,cortado,0.0
208,FmxgvxmU,cortado,0.875
209,I3RXU,cortado,0.0
210,IQtg13hB,cortado,0.0
211,M8TX69h8,cortado,0.0
212,OCUnH,cortado,0.07142857142857142
213,OJwzAJ33l,cortado,0.0
214,P5BAwzTfB,cortado,0.0
215,TRFKSXv,cortado,0.0
216,Vhpk5shpkk,cortado,0.0
217,Yx3rQ,cortado,0.17391304347826086
218,anH4HDH,cortado,0.0
219,d4guBrpB,cortado,0.6836734693877551
220,fJlBu,cortado,0.14285714285714285
221,fa6SQ,cortado,0.0
222,gKUuuzg9,cortado,0.0
223,ieuWQ,cortado,0.0
224,iia5SP5,cortado,0.0
225,jb1CjU1HF,cortado,0.0
226,larri45h,cortado,0.0
227,oS7WZT0,cortado,0.0
228,qpzNDzybrsi,cortado,0.0
229,sZfLY,cortado,0.0
230,uhDooz5uD,cortado,0.0
231,vRXyI,cortado,0.0
232,ws0cho3,cortado,0.08333333333333333
233,ymETMF4M4,cortado,0.0
234,0WFqeFiPx3K,cortado decaffeinated,0.0
235,0a4Qn,cortado decaffeinated,0.058823529411764705
236,13zpiFiAzJ,cortado decaffeinated,0.0
237,2qDLEBNv,cortado decaffeinated,0.0
238,55reHHf,cortado decaffeinated,0.0
239,5pVcV5V,cortado decaffeinated,0.0
240,93xlxT,cortado decaffeinated,0.2288135593220339
241,CCMAqXtVdM,cortado decaffeinated,0.0
242,CkfZksM2rBrL,cortado decaffeinated,0.0
243,CuAgSlJwl,cortado decaffeinated,0.0
244,D6F0qp7s7,cortado decaffeinated,0.0
245,F96Kv,cortado decaffeinated,0.0
246,FHZemZ,cortado decaffeinated,0.0
247,FmxgvxmU,cortado decaffeinated,0.006578947368421052
248,I3RXU,cortado decaffeinated,0.0
249,IQtg13hB,cortado decaffeinated,0.0
250,M8TX69h8,cortado decaffeinated,0.0
251,OCUnH,cortado decaffeinated,0.0
252,OJwzAJ33l,cortado decaffeinated,0.0
253,P5BAwzTfB,cortado decaffeinated,0.0
254,TRFKSXv,cortado decaffeinated,0.0
255,Vhpk5shpkk,cortado decaffeinated,0.0
256,Yx3rQ,cortado decaffeinated,0.0
257,anH4HDH,cortado decaffeinated,0.0
258,d4guBrpB,cortado decaffeinated,0.2857142857142857
259,fJlBu,cortado decaffeinated,0.0
260,fa6SQ,cortado decaffeinated,0.0
261,gKUuuzg9,cortado decaffeinated,0.0
262,ieuWQ,cortado decaffeinated,0.0
263,iia5SP5,cortado decaffeinated,0.0
264,jb1CjU1HF,cortado decaffeinated,0.0
265,larri45h,cortado decaffeinated,0.0
266,oS7WZT0,cortado decaffeinated,0.0
267,qpzNDzybrsi,cortado decaffeinated,0.0
268,sZfLY,cortado decaffeinated,0.0
269,uhDooz5uD,cortado decaffeinated,0.0
270,vRXyI,cortado decaffeinated,0.0
271,ws0cho3,cortado decaffeinated,0.0
272,ymETMF4M4,cortado decaffeinated,0.0
273,0WFqeFiPx3K,decaffeinated,0.0
274,0a4Qn,decaffeinated,0.0
275,13zpiFiAzJ,decaffeinated,0.0
276,2qDLEBNv,decaffeinated,0.0
277,55reHHf,decaffeinated,0.0
278,5pVcV5V,decaffeinated,0.0
279,93xlxT,decaffeinated,0.0
280,CCMAqXtVdM,decaffeinated,0.0
281,CkfZksM2rBrL,decaffeinated,0.0
282,CuAgSlJwl,decaffeinated,0.0
283,D6F0qp7s7,decaffeinated,0.0
284,F96Kv,decaffeinated,0.0
285,FHZemZ,decaffeinated,0.0
286,FmxgvxmU,decaffeinated,0.006578947368421052
287,I3RXU,decaffeinated,0.0
288,IQtg13hB,decaffeinated,0.0
289,M8TX69h8,decaffeinated,0.0
290,OCUnH,decaffeinated,0.0
291,OJwzAJ33l,decaffeinated,0.0
292,P5BAwzTfB,decaffeinated,0.0
293,TRFKSXv,decaffeinated,0.0
294,Vhpk5shpkk,decaffeinated,0.64
295,Yx3rQ,decaffeinated,0.0
296,anH4HDH,decaffeinated,0.0
297,d4guBrpB,decaffeinated,0.0
298,fJlBu,decaffeinated,0.0
299,fa6SQ,decaffeinated,0.0
300,gKUuuzg9,decaffeinated,0.0
301,ieuWQ,decaffeinated,0.5
302,iia5SP5,decaffeinated,0.0
303,jb1CjU1HF,decaffeinated,0.0
304,larri45h,decaffeinated,0.0
305,oS7WZT0,decaffeinated,0.0
306,qpzNDzybrsi,decaffeinated,0.0
307,sZfLY,decaffeinated,0.0
308,uhDooz5uD,decaffeinated,0.0
309,vRXyI,decaffeinated,0.0
310,ws0cho3,decaffeinated,0.0
311,ymETMF4M4,decaffeinated,0.02631578947368421
312,0WFqeFiPx3K,expresso,0.0
313,0a4Qn,expresso,0.0
314,13zpiFiAzJ,expresso,1.0
315,2qDLEBNv,expresso,0.09375
316,55reHHf,expresso,0.0
317,5pVcV5V,expresso,0.0
318,93xlxT,expresso,0.00847457627118644
319,CCMAqXtVdM,expresso,0.0
320,CkfZksM2rBrL,expresso,0.0
321,CuAgSlJwl,expresso,0.006309148264984227
322,D6F0qp7s7,expresso,0.0
323,F96Kv,expresso,0.0
324,FHZemZ,expresso,0.0
325,FmxgvxmU,expresso,0.05263157894736842
326,I3RXU,expresso,0.0
327,IQtg13hB,expresso,1.0
328,M8TX69h8,expresso,0.0
329,OCUnH,expresso,0.5714285714285714
330,OJwzAJ33l,expresso,0.2
331,P5BAwzTfB,expresso,0.0
332,TRFKSXv,expresso,0.25
333,Vhpk5shpkk,expresso,0.18
334,Yx3rQ,expresso,0.0
335,anH4HDH,expresso,0.25
336,d4guBrpB,expresso,0.02040816326530612
337,fJlBu,expresso,0.0
338,fa6SQ,expresso,0.0
339,gKUuuzg9,expresso,0.0
340,ieuWQ,expresso,0.0
341,iia5SP5,expresso,0.0
342,jb1CjU1HF,expresso,0.0
343,larri45h,expresso,0.0
344,oS7WZT0,expresso,0.0
345,qpzNDzybrsi,expresso,1.0
346,sZfLY,expresso,1.0
347,uhDooz5uD,expresso,0.05555555555555555
348,vRXyI,expresso,0.14285714285714285
349,ws0cho3,expresso,0.3333333333333333
350,ymETMF4M4,expresso,0.0
351,0WFqeFiPx3K,hazelnut_cappuccino,0.0
352,0a4Qn,hazelnut_cappuccino,0.0
353,13zpiFiAzJ,hazelnut_cappuccino,0.0
354,2qDLEBNv,hazelnut_cappuccino,0.09375
355,55reHHf,hazelnut_cappuccino,0.0
356,5pVcV5V,hazelnut_cappuccino,0.6724137931034483
357,93xlxT,hazelnut_cappuccino,0.01694915254237288
358,CCMAqXtVdM,hazelnut_cappuccino,0.0
359,CkfZksM2rBrL,hazelnut_cappuccino,0.0
360,CuAgSlJwl,hazelnut_cappuccino,0.0
361,D6F0qp7s7,hazelnut_cappuccino,0.0
362,F96Kv,hazelnut_cappuccino,0.2
363,FHZemZ,hazelnut_cappuccino,0.0
364,FmxgvxmU,hazelnut_cappuccino,0.0
365,I3RXU,hazelnut_cappuccino,0.0
366,IQtg13hB,hazelnut_cappuccino,0.0
367,M8TX69h8,hazelnut_cappuccino,0.0
368,OCUnH,hazelnut_cappuccino,0.0
369,OJwzAJ33l,hazelnut_cappuccino,0.0
370,P5BAwzTfB,hazelnut_cappuccino,0.7058823529411765
371,TRFKSXv,hazelnut_cappuccino,0.0
372,Vhpk5shpkk,hazelnut_cappuccino,0.02
373,Yx3rQ,hazelnut_cappuccino,0.043478260869565216
374,anH4HDH,hazelnut_cappuccino,0.0
375,d4guBrpB,hazelnut_cappuccino,0.0
376,fJlBu,hazelnut_cappuccino,0.0
377,fa6SQ,hazelnut_cappuccino,0.42857142857142855
378,gKUuuzg9,hazelnut_cappuccino,0.0
379,ieuWQ,hazelnut_cappuccino,0.0
380,iia5SP5,hazelnut_cappuccino,0.875
381,jb1CjU1HF,hazelnut_cappuccino,0.05555555555555555
382,larri45h,hazelnut_cappuccino,0.0
383,oS7WZT0,hazelnut_cappuccino,0.0
384,qpzNDzybrsi,hazelnut_cappuccino,0.0
385,sZfLY,hazelnut_cappuccino,0.0
386,uhDooz5uD,hazelnut_cappuccino,0.0
387,vRXyI,hazelnut_cappuccino,0.0
388,ws0cho3,hazelnut_cappuccino,0.3333333333333333
389,ymETMF4M4,hazelnut_cappuccino,0.0
390,0WFqeFiPx3K,light_coffee,0.0
391,0a4Qn,light_coffee,0.0
392,13zpiFiAzJ,light_coffee,0.0
393,2qDLEBNv,light_coffee,0.0
394,55reHHf,light_coffee,0.0
395,5pVcV5V,light_coffee,0.0
396,93xlxT,light_coffee,0.0
397,CCMAqXtVdM,light_coffee,0.0
398,CkfZksM2rBrL,light_coffee,0.0
399,CuAgSlJwl,light_coffee,0.0
400,D6F0qp7s7,light_coffee,0.0
401,F96Kv,light_coffee,0.0
402,FHZemZ,light_coffee,0.0
403,FmxgvxmU,light_coffee,0.006578947368421052
404,I3RXU,light_coffee,0.0
405,IQtg13hB,light_coffee,0.0
406,M8TX69h8,light_coffee,0.0
407,OCUnH,light_coffee,0.0
408,OJwzAJ33l,light_coffee,0.0
409,P5BAwzTfB,light_coffee,0.0
410,TRFKSXv,light_coffee,0.0
411,Vhpk5shpkk,light_coffee,0.0
412,Yx3rQ,light_coffee,0.0
413,anH4HDH,light_coffee,0.0
414,d4guBrpB,light_coffee,0.0
415,fJlBu,light_coffee,0.0
416,fa6SQ,light_coffee,0.0
417,gKUuuzg9,light_coffee,0.00641025641025641
418,ieuWQ,light_coffee,0.0
419,iia5SP5,light_coffee,0.0
420,jb1CjU1HF,light_coffee,0.0
421,larri45h,light_coffee,0.0
422,oS7WZT0,light_coffee,0.0
423,qpzNDzybrsi,light_coffee,0.0
424,sZfLY,light_coffee,0.0
425,uhDooz5uD,light_coffee,0.0
426,vRXyI,light_coffee,0.0
427,ws0cho3,light_coffee,0.0
428,ymETMF4M4,light_coffee,0.0
429,0WFqeFiPx3K,long_coffee,0.0
430,0a4Qn,long_coffee,0.0
431,13zpiFiAzJ,long_coffee,0.0
432,2qDLEBNv,long_coffee,0.53125
433,55reHHf,long_coffee,0.0
434,5pVcV5V,long_coffee,0.0
435,93xlxT,long_coffee,0.0
436,CCMAqXtVdM,long_coffee,0.0
437,CkfZksM2rBrL,long_coffee,0.0
438,CuAgSlJwl,long_coffee,0.0
439,D6F0qp7s7,long_coffee,0.0
440,F96Kv,long_coffee,0.0
441,FHZemZ,long_coffee,0.0
442,FmxgvxmU,long_coffee,0.0
443,I3RXU,long_coffee,0.0
444,IQtg13hB,long_coffee,0.0
445,M8TX69h8,long_coffee,0.0
446,OCUnH,long_coffee,0.0
447,OJwzAJ33l,long_coffee,0.6666666666666666
448,P5BAwzTfB,long_coffee,0.0
449,TRFKSXv,long_coffee,0.0
450,Vhpk5shpkk,long_coffee,0.0
451,Yx3rQ,long_coffee,0.43478260869565216
452,anH4HDH,long_coffee,0.0
453,d4guBrpB,long_coffee,0.0
454,fJlBu,long_coffee,0.0
455,fa6SQ,long_coffee,0.0
456,gKUuuzg9,long_coffee,0.0
457,ieuWQ,long_coffee,0.0
458,iia5SP5,long_coffee,0.0
459,jb1CjU1HF,long_coffee,0.0
460,larri45h,long_coffee,1.0
461,oS7WZT0,long_coffee,0.0
462,qpzNDzybrsi,long_coffee,0.0
463,sZfLY,long_coffee,0.0
464,uhDooz5uD,long_coffee,0.0
465,vRXyI,long_coffee,0.8571428571428571
466,ws0cho3,long_coffee,0.0
467,ymETMF4M4,long_coffee,0.21052631578947367
468,0WFqeFiPx3K,long_decaffeinated,0.0
469,0a4Qn,long_decaffeinated,0.0
470,13zpiFiAzJ,long_decaffeinated,0.0
471,2qDLEBNv,long_decaffeinated,0.0
472,55reHHf,long_decaffeinated,0.0
473,5pVcV5V,long_decaffeinated,0.0
474,93xlxT,long_decaffeinated,0.0
475,CCMAqXtVdM,long_decaffeinated,0.0
476,CkfZksM2rBrL,long_decaffeinated,0.0
477,CuAgSlJwl,long_decaffeinated,0.0
478,D6F0qp7s7,long_decaffeinated,0.0
479,F96Kv,long_decaffeinated,0.0
480,FHZemZ,long_decaffeinated,0.0
481,FmxgvxmU,long_decaffeinated,0.0
482,I3RXU,long_decaffeinated,0.0
483,IQtg13hB,long_decaffeinated,0.0
484,M8TX69h8,long_decaffeinated,0.0
485,OCUnH,long_decaffeinated,0.0
486,OJwzAJ33l,long_decaffeinated,0.0
487,P5BAwzTfB,long_decaffeinated,0.0
488,TRFKSXv,long_decaffeinated,0.0
489,Vhpk5shpkk,long_decaffeinated,0.0
490,Yx3rQ,long_decaffeinated,0.0
491,anH4HDH,long_decaffeinated,0.0
492,d4guBrpB,long_decaffeinated,0.0
493,fJlBu,long_decaffeinated,0.0
494,fa6SQ,long_decaffeinated,0.0
495,gKUuuzg9,long_decaffeinated,0.0
496,ieuWQ,long_decaffeinated,0.0
497,iia5SP5,long_decaffeinated,0.0
498,jb1CjU1HF,long_decaffeinated,0.0
499,larri45h,long_decaffeinated,0.0
500,oS7WZT0,long_decaffeinated,0.0
501,qpzNDzybrsi,long_decaffeinated,0.0
502,sZfLY,long_decaffeinated,0.0
503,uhDooz5uD,long_decaffeinated,0.0
504,vRXyI,long_decaffeinated,0.0
505,ws0cho3,long_decaffeinated,0.0
506,ymETMF4M4,long_decaffeinated,0.10526315789473684
507,0WFqeFiPx3K,milk_coffee,0.0
508,0a4Qn,milk_coffee,0.35294117647058826
509,13zpiFiAzJ,milk_coffee,0.0
510,2qDLEBNv,milk_coffee,0.125
511,55reHHf,milk_coffee,1.0
512,5pVcV5V,milk_coffee,0.011494252873563218
513,93xlxT,milk_coffee,0.0
514,CCMAqXtVdM,milk_coffee,0.0
515,CkfZksM2rBrL,milk_coffee,0.0
516,CuAgSlJwl,milk_coffee,0.8138801261829653
517,D6F0qp7s7,milk_coffee,0.2727272727272727
518,F96Kv,milk_coffee,0.8
519,FHZemZ,milk_coffee,0.14285714285714285
520,FmxgvxmU,milk_coffee,0.03289473684210526
521,I3RXU,milk_coffee,1.0
522,IQtg13hB,milk_coffee,0.0
523,M8TX69h8,milk_coffee,0.9655172413793104
524,OCUnH,milk_coffee,0.14285714285714285
525,OJwzAJ33l,milk_coffee,0.0
526,P5BAwzTfB,milk_coffee,0.0
527,TRFKSXv,milk_coffee,0.0
528,Vhpk5shpkk,milk_coffee,0.0
529,Yx3rQ,milk_coffee,0.0
530,anH4HDH,milk_coffee,0.0
531,d4guBrpB,milk_coffee,0.0
532,fJlBu,milk_coffee,0.2857142857142857
533,fa6SQ,milk_coffee,0.35714285714285715
534,gKUuuzg9,milk_coffee,0.8076923076923077
535,ieuWQ,milk_coffee,0.0
536,iia5SP5,milk_coffee,0.0
537,jb1CjU1HF,milk_coffee,0.6111111111111112
538,larri45h,milk_coffee,0.0
539,oS7WZT0,milk_coffee,1.0
540,qpzNDzybrsi,milk_coffee,0.0
541,sZfLY,milk_coffee,0.0
542,uhDooz5uD,milk_coffee,0.9444444444444444
543,vRXyI,milk_coffee,0.0
544,ws0cho3,milk_coffee,0.25
545,ymETMF4M4,milk_coffee,0.0
546,0WFqeFiPx3K,milk_coffee kafeinagabe,0.0
547,0a4Qn,milk_coffee kafeinagabe,0.058823529411764705
548,13zpiFiAzJ,milk_coffee kafeinagabe,0.0
549,2qDLEBNv,milk_coffee kafeinagabe,0.0
550,55reHHf,milk_coffee kafeinagabe,0.0
551,5pVcV5V,milk_coffee kafeinagabe,0.0
552,93xlxT,milk_coffee kafeinagabe,0.0
553,CCMAqXtVdM,milk_coffee kafeinagabe,0.0
554,CkfZksM2rBrL,milk_coffee kafeinagabe,0.0
555,CuAgSlJwl,milk_coffee kafeinagabe,0.0031545741324921135
556,D6F0qp7s7,milk_coffee kafeinagabe,0.0
557,F96Kv,milk_coffee kafeinagabe,0.0
558,FHZemZ,milk_coffee kafeinagabe,0.0
559,FmxgvxmU,milk_coffee kafeinagabe,0.0
560,I3RXU,milk_coffee kafeinagabe,0.0
561,IQtg13hB,milk_coffee kafeinagabe,0.0
562,M8TX69h8,milk_coffee kafeinagabe,0.0
563,OCUnH,milk_coffee kafeinagabe,0.0
564,OJwzAJ33l,milk_coffee kafeinagabe,0.0
565,P5BAwzTfB,milk_coffee kafeinagabe,0.0
566,TRFKSXv,milk_coffee kafeinagabe,0.0
567,Vhpk5shpkk,milk_coffee kafeinagabe,0.02
568,Yx3rQ,milk_coffee kafeinagabe,0.0
569,anH4HDH,milk_coffee kafeinagabe,0.0
570,d4guBrpB,milk_coffee kafeinagabe,0.0
571,fJlBu,milk_coffee kafeinagabe,0.0
572,fa6SQ,milk_coffee kafeinagabe,0.0
573,gKUuuzg9,milk_coffee kafeinagabe,0.0
574,ieuWQ,milk_coffee kafeinagabe,0.0
575,iia5SP5,milk_coffee kafeinagabe,0.0
576,jb1CjU1HF,milk_coffee kafeinagabe,0.0
577,larri45h,milk_coffee kafeinagabe,0.0
578,oS7WZT0,milk_coffee kafeinagabe,0.0
579,qpzNDzybrsi,milk_coffee kafeinagabe,0.0
580,sZfLY,milk_coffee kafeinagabe,0.0
581,uhDooz5uD,milk_coffee kafeinagabe,0.0
582,vRXyI,milk_coffee kafeinagabe,0.0
583,ws0cho3,milk_coffee kafeinagabe,0.0
584,ymETMF4M4,milk_coffee kafeinagabe,0.0
585,0WFqeFiPx3K,txokolate white,0.0
586,0a4Qn,txokolate white,0.23529411764705882
587,13zpiFiAzJ,txokolate white,0.0
588,2qDLEBNv,txokolate white,0.0
589,55reHHf,txokolate white,0.0
590,5pVcV5V,txokolate white,0.0
591,93xlxT,txokolate white,0.0
592,CCMAqXtVdM,txokolate white,0.0
593,CkfZksM2rBrL,txokolate white,0.0
594,CuAgSlJwl,txokolate white,0.0
595,D6F0qp7s7,txokolate white,0.0
596,F96Kv,txokolate white,0.0
597,FHZemZ,txokolate white,0.0
598,FmxgvxmU,txokolate white,0.0
599,I3RXU,txokolate white,0.0
600,IQtg13hB,txokolate white,0.0
601,M8TX69h8,txokolate white,0.0
602,OCUnH,txokolate white,0.0
603,OJwzAJ33l,txokolate white,0.0
604,P5BAwzTfB,txokolate white,0.058823529411764705
605,TRFKSXv,txokolate white,0.0
606,Vhpk5shpkk,txokolate white,0.0
607,Yx3rQ,txokolate white,0.0
608,anH4HDH,txokolate white,0.0
609,d4guBrpB,txokolate white,0.0
610,fJlBu,txokolate white,0.0
611,fa6SQ,txokolate white,0.0
612,gKUuuzg9,txokolate white,0.0
613,ieuWQ,txokolate white,0.0
614,iia5SP5,txokolate white,0.0
615,jb1CjU1HF,txokolate white,0.0
616,larri45h,txokolate white,0.0
617,oS7WZT0,txokolate white,0.0
618,qpzNDzybrsi,txokolate white,0.0
619,sZfLY,txokolate white,0.0
620,uhDooz5uD,txokolate white,0.0
621,vRXyI,txokolate white,0.0
622,ws0cho3,txokolate white,0.0
623,ymETMF4M4,txokolate white,0.0
